StudentID,Year,Department,Gender,CGPA,Skills,Company,Role,OfferDate,CTC_LPA,Status
S50220,2024,EEE,Male,9.0,"C++, Machine Learning",Accenture,AI Engineer,2022-09-08,36.15,Placed
S50221,2025,IT,Female,6.89,"Data Science, React, NLP, Cloud, C++",Apple,Web Developer,2024-08-27,17.45,Unplaced
S50222,2022,CIVIL,Female,9.09,"Java, SQL, NLP, Deep Learning, C++",Google,Analyst,2024-12-18,30.45,Placed
S50223,2021,EEE,Female,9.18,"Data Science, C++, Machine Learning, DevOps",Wipro,Analyst,2023-09-15,3.39,Placed
S50224,2024,CSE,Female,8.87,"Computer Vision, Cloud, Data Science, SQL",Amazon,Analyst,2024-01-10,40.1,Unplaced
S50225,2022,CIVIL,Male,5.91,"Cybersecurity, DevOps, C++",Apple,System Engineer,2025-06-30,23.63,Unplaced
S50226,2022,IT,Female,9.79,"NLP, C++",Amazon,Web Developer,2023-10-21,36.1,Placed
S50227,2021,AIML,Female,9.91,"NLP, Cybersecurity, React",Accenture,Analyst,2024-08-10,28.85,Placed
S50228,2022,CIVIL,Female,6.27,"Computer Vision, Java, Cybersecurity",Wipro,AI Engineer,2023-11-13,30.33,Placed
S50229,2025,CIVIL,Male,8.91,"Machine Learning, DevOps, NLP, Data Science, Node.js",Wipro,Software Engineer,2024-10-07,27.59,Unplaced
S50230,2021,AIML,Male,5.44,"DevOps, Deep Learning",Infosys,Cloud Engineer,2025-05-23,22.44,Placed
S50231,2024,EEE,Female,5.35,"Deep Learning, Data Science, Machine Learning, Node.js, Python",Amazon,Software Engineer,2025-07-03,31.16,Unplaced
S50232,2023,MECH,Male,7.24,"Machine Learning, Node.js, Java, SQL, Cybersecurity",Accenture,Web Developer,2024-02-26,37.5,Unplaced
S50233,2022,ECE,Female,6.96,"Data Science, AI, Computer Vision",Accenture,Cloud Engineer,2024-02-13,12.47,Placed
S50234,2024,MECH,Male,9.93,"DevOps, SQL, React, NLP",Apple,Data Scientist,2023-10-21,25.43,Unplaced
S50235,2023,ECE,Female,5.95,"React, C++",Infosys,Analyst,2025-05-18,37.61,Unplaced
S50236,2022,CSE,Female,6.56,"NLP, Data Science, React",Facebook,AI Engineer,2024-02-09,40.04,Placed
S50237,2022,MECH,Female,9.73,"SQL, Machine Learning, DevOps",Infosys,Web Developer,2024-05-17,8.02,Placed
S50238,2025,MECH,Female,7.15,"DevOps, Java",Apple,Cloud Engineer,2024-02-16,34.91,Unplaced
S50239,2022,AIML,Female,6.04,"Cybersecurity, Node.js",TCS,Cloud Engineer,2023-05-16,9.38,Unplaced
S50240,2024,AIML,Male,5.85,"Computer Vision, Node.js, Java, Python",Amazon,Analyst,2025-07-26,7.38,Placed
S50241,2021,ECE,Female,7.26,"SQL, Cloud, Data Science, React",Infosys,Software Engineer,2024-07-20,37.03,Unplaced
S50242,2021,IT,Male,6.9,"Cybersecurity, Python, AI, Machine Learning",Amazon,Analyst,2024-03-09,37.54,Placed
S50243,2023,IT,Female,9.26,"Python, Node.js, C++, AI",Apple,Data Scientist,2024-01-23,40.26,Unplaced
S50244,2022,MECH,Male,8.64,"Machine Learning, DevOps, Cloud",Accenture,Cloud Engineer,2024-11-03,27.23,Unplaced
S50245,2025,CIVIL,Male,6.1,"Cybersecurity, AI, Cloud",Apple,Analyst,2023-03-30,24.12,Unplaced
S50246,2025,EEE,Male,5.16,"Cloud, DevOps, Deep Learning",Wipro,Cloud Engineer,2024-11-21,22.15,Unplaced
S50247,2025,ECE,Female,6.53,"AI, Python",Microsoft,Web Developer,2023-05-07,12.84,Placed
S50248,2024,ECE,Male,5.78,"Machine Learning, NLP, Data Science",Amazon,System Engineer,2023-06-26,22.48,Unplaced
S50249,2022,CSE,Male,8.55,"Cybersecurity, Cloud, React, C++",Infosys,Web Developer,2024-03-06,13.26,Placed
S50250,2024,ECE,Male,7.03,"AI, Java",Amazon,Analyst,2024-09-01,31.71,Placed
S50251,2022,CIVIL,Female,6.05,"AI, Node.js, C++, Computer Vision, NLP",Accenture,AI Engineer,2023-11-04,3.42,Unplaced
S50252,2023,CIVIL,Female,7.79,"Python, SQL",HCL,Cloud Engineer,2025-07-31,17.75,Unplaced
S50253,2021,CSE,Male,7.73,"Node.js, Deep Learning, Machine Learning, Java",Google,System Engineer,2022-12-22,10.88,Placed
S50254,2023,AIML,Male,5.1,"Cybersecurity, Python",TCS,AI Engineer,2025-06-29,20.63,Placed
S50255,2021,EEE,Female,5.28,"Python, Deep Learning",TCS,Web Developer,2024-05-30,37.78,Placed
S50256,2024,ECE,Female,6.78,"AI, NLP, Data Science",Amazon,Web Developer,2023-05-15,20.99,Placed
S50257,2025,AIML,Male,7.56,"Data Science, Node.js, NLP, Cloud",Accenture,System Engineer,2025-04-06,43.99,Unplaced
S50258,2025,ECE,Female,7.54,"AI, DevOps, Computer Vision",Apple,Data Scientist,2025-02-09,36.89,Placed
S50259,2024,CIVIL,Male,6.51,"Data Science, DevOps, Node.js, Cloud, SQL",Infosys,Cloud Engineer,2024-11-01,27.38,Unplaced
S50260,2025,CIVIL,Female,7.78,"Data Science, DevOps, Machine Learning, Cybersecurity",Wipro,Web Developer,2025-06-20,23.68,Placed
S50261,2021,IT,Female,7.3,"NLP, Java, AI, Cloud, Deep Learning",Facebook,Software Engineer,2024-06-05,9.34,Placed
S50262,2024,AIML,Male,6.61,"Node.js, React, Machine Learning",Facebook,AI Engineer,2023-12-05,27.96,Placed
S50263,2025,MECH,Male,7.65,"NLP, React, Data Science, Python, Cloud",Wipro,Software Engineer,2025-04-16,11.2,Unplaced
S50264,2021,CIVIL,Female,8.47,"NLP, Cybersecurity, DevOps, Machine Learning",Microsoft,Cloud Engineer,2024-12-28,25.85,Placed
S50265,2025,IT,Female,8.2,"NLP, SQL",Accenture,Web Developer,2025-05-07,22.46,Placed
S50266,2023,AIML,Male,5.17,"C++, Node.js",Microsoft,System Engineer,2023-10-16,21.42,Unplaced
S50267,2025,IT,Male,7.91,"Machine Learning, Computer Vision, React",Accenture,Analyst,2022-10-03,35.46,Unplaced
S50268,2022,EEE,Female,8.79,"DevOps, Cybersecurity, Java",Infosys,Web Developer,2023-06-21,24.25,Placed
S50269,2024,EEE,Male,5.94,"React, Deep Learning, SQL, NLP",TCS,Web Developer,2023-04-27,34.23,Unplaced
S50270,2021,IT,Male,7.95,"Java, C++, Cloud, Computer Vision",Accenture,Software Engineer,2025-02-18,29.16,Placed
S50271,2024,AIML,Male,8.66,"Deep Learning, Cloud",Apple,Software Engineer,2024-07-07,39.35,Unplaced
S50272,2024,ECE,Female,5.54,"SQL, Deep Learning, NLP",HCL,System Engineer,2025-04-17,15.81,Placed
S50273,2022,MECH,Female,5.47,"C++, Cybersecurity, Deep Learning, Cloud",Apple,AI Engineer,2025-05-27,35.8,Placed
S50274,2025,EEE,Male,6.94,"Cybersecurity, C++, Computer Vision, Python, React",Infosys,Cloud Engineer,2023-05-29,6.64,Unplaced
S50275,2021,AIML,Male,8.69,"Data Science, Computer Vision",TCS,Cloud Engineer,2023-07-28,24.37,Unplaced
S50276,2021,IT,Male,6.44,"Computer Vision, Java, DevOps",Accenture,System Engineer,2025-07-22,10.34,Unplaced
S50277,2023,CSE,Male,6.83,"Computer Vision, Python",TCS,Data Scientist,2023-05-29,43.83,Placed
S50278,2022,CIVIL,Female,7.23,"Python, Computer Vision, AI",Wipro,AI Engineer,2025-04-28,35.58,Placed
S50279,2024,MECH,Male,7.94,"SQL, C++",Amazon,Web Developer,2022-10-26,39.06,Placed
S50280,2023,AIML,Female,9.38,"Node.js, Cybersecurity, Machine Learning",Amazon,System Engineer,2024-08-23,43.31,Unplaced
S50281,2022,AIML,Female,7.66,"NLP, Cloud, Cybersecurity, Machine Learning",Amazon,Analyst,2023-08-08,4.66,Placed
S50282,2025,ECE,Male,5.22,"SQL, Cloud, Machine Learning",Accenture,Software Engineer,2023-05-06,19.44,Placed
S50283,2023,CSE,Male,5.08,"Computer Vision, React",HCL,AI Engineer,2022-11-14,26.17,Placed
S50284,2021,CIVIL,Female,9.19,"AI, SQL",Apple,Analyst,2023-03-17,26.61,Placed
S50285,2025,CIVIL,Male,6.09,"Machine Learning, NLP, Node.js, DevOps",Accenture,AI Engineer,2023-02-10,39.87,Unplaced
S50286,2023,MECH,Male,7.11,"Node.js, Machine Learning, NLP",TCS,Software Engineer,2023-12-27,38.22,Unplaced
S50287,2021,AIML,Male,9.24,"AI, Node.js, Data Science, C++",TCS,Data Scientist,2023-05-31,40.95,Unplaced
S50288,2023,MECH,Male,7.84,"Deep Learning, Cloud",Microsoft,System Engineer,2024-09-09,10.27,Placed
S50289,2023,EEE,Female,7.24,"NLP, Node.js, Machine Learning",Amazon,Data Scientist,2023-06-18,42.69,Placed
S50290,2022,MECH,Female,6.55,"Deep Learning, Java",Infosys,Web Developer,2024-12-20,9.15,Placed
S50291,2022,CSE,Female,5.15,"DevOps, Python, Cloud, C++",Apple,AI Engineer,2022-10-16,3.9,Placed
S50292,2022,MECH,Male,6.31,"C++, SQL",Wipro,AI Engineer,2024-05-28,13.49,Placed
S50293,2023,ECE,Male,9.39,"Java, SQL, Node.js, Machine Learning",Amazon,Analyst,2024-08-13,31.83,Placed
S50294,2024,ECE,Female,7.94,"React, Computer Vision, Data Science, Cybersecurity, C++",HCL,AI Engineer,2024-02-18,12.65,Unplaced
S50295,2022,AIML,Female,6.56,"Cloud, Python",Wipro,Web Developer,2024-04-03,34.25,Placed
S50296,2025,AIML,Female,9.89,"React, DevOps, AI, Java, Cybersecurity",Microsoft,AI Engineer,2025-06-16,15.62,Unplaced
S50297,2021,CSE,Female,9.34,"Node.js, NLP",Accenture,Cloud Engineer,2025-03-29,12.35,Placed
S50298,2021,AIML,Female,6.97,"AI, C++, SQL, Java",Apple,Analyst,2022-12-11,14.44,Placed
S50299,2023,CSE,Female,9.67,"Cloud, Data Science, NLP, AI",Wipro,Analyst,2025-02-23,40.18,Placed
S50300,2024,ECE,Male,6.98,"Cloud, SQL",Infosys,Cloud Engineer,2023-07-05,36.31,Unplaced
S50301,2021,IT,Male,6.75,"Node.js, Python, Cybersecurity",Google,Software Engineer,2023-08-26,26.46,Placed
S50302,2023,CIVIL,Female,7.84,"AI, Java, SQL, DevOps, Computer Vision",Apple,Web Developer,2024-03-25,35.66,Placed
S50303,2021,CIVIL,Female,5.23,"Python, Node.js, C++",Apple,Analyst,2022-08-23,23.25,Placed
S50304,2022,CSE,Female,5.75,"DevOps, Machine Learning, AI",Microsoft,System Engineer,2024-02-17,3.52,Placed
S50305,2021,AIML,Male,5.53,"Node.js, DevOps",Infosys,Web Developer,2024-05-12,31.94,Placed
S50306,2022,CIVIL,Female,8.29,"Python, Node.js, Cybersecurity, React, AI",Microsoft,Analyst,2023-10-28,5.61,Placed
S50307,2021,MECH,Female,5.57,"Machine Learning, Python, AI, SQL",Infosys,Web Developer,2024-05-19,34.38,Placed
S50308,2022,ECE,Female,5.45,"Python, Cloud",Wipro,System Engineer,2023-02-16,28.04,Unplaced
S50309,2024,ECE,Female,9.61,"Python, Cloud",Apple,Software Engineer,2025-07-27,18.62,Unplaced
S50310,2022,ECE,Female,8.64,"SQL, React, AI, Cybersecurity, Deep Learning",Google,Analyst,2024-12-19,14.07,Placed
S50311,2022,ECE,Female,6.57,"SQL, Cybersecurity, Java, C++, Computer Vision",TCS,System Engineer,2024-03-24,38.0,Unplaced
S50312,2021,IT,Male,6.48,"Python, SQL, Java, DevOps",TCS,System Engineer,2022-10-17,38.41,Unplaced
S50313,2025,CSE,Female,8.55,"Cybersecurity, SQL, C++, Cloud",Accenture,AI Engineer,2024-12-23,42.41,Unplaced
S50314,2022,CSE,Male,7.11,"Cybersecurity, AI, Deep Learning",Microsoft,Cloud Engineer,2025-04-01,37.79,Unplaced
S50315,2025,ECE,Male,8.66,"Machine Learning, Java",Microsoft,System Engineer,2023-12-03,9.45,Unplaced
S50316,2022,EEE,Male,8.64,"Computer Vision, Cloud, SQL",Wipro,Cloud Engineer,2023-01-16,27.66,Placed
S50317,2024,IT,Female,6.23,"React, Cloud",Accenture,Data Scientist,2023-11-23,21.5,Unplaced
S50318,2023,CIVIL,Male,6.28,"Node.js, DevOps, Machine Learning, Cloud, Python",Accenture,System Engineer,2024-12-15,9.45,Unplaced
S50319,2023,CSE,Female,5.55,"C++, React, AI",Accenture,AI Engineer,2024-10-26,27.81,Placed
S50320,2025,EEE,Male,9.39,"Java, AI, Cloud, Python",Amazon,Analyst,2024-01-31,7.73,Placed
S50321,2023,ECE,Male,9.07,"Machine Learning, Cloud, Computer Vision",Apple,Analyst,2025-02-09,4.79,Placed
S50322,2021,CSE,Male,7.34,"Cybersecurity, AI, Cloud, React",Microsoft,Analyst,2023-11-20,12.04,Unplaced
S50323,2022,EEE,Female,8.9,"Java, NLP, DevOps, Cybersecurity, Cloud",Accenture,Analyst,2024-02-19,29.4,Placed
S50324,2024,IT,Female,7.65,"SQL, AI, Python",Microsoft,System Engineer,2023-03-10,15.46,Unplaced
S50325,2023,IT,Female,7.93,"Deep Learning, Machine Learning, Cybersecurity, Java",Infosys,Software Engineer,2024-06-03,4.2,Placed
S50326,2022,ECE,Female,6.66,"Machine Learning, Computer Vision, Deep Learning, Cloud, React",Infosys,Software Engineer,2024-05-18,28.93,Unplaced
S50327,2021,AIML,Female,6.1,"React, Cybersecurity, Deep Learning, Java",Facebook,Analyst,2025-01-14,17.27,Placed
S50328,2022,IT,Female,9.38,"React, SQL, Cybersecurity",Wipro,Software Engineer,2025-05-15,23.03,Placed
S50329,2025,CIVIL,Female,7.72,"SQL, C++, Cloud, Data Science, Computer Vision",Facebook,Cloud Engineer,2024-12-05,28.54,Placed
S50330,2024,CIVIL,Female,5.49,"Cloud, C++",TCS,Software Engineer,2024-03-17,8.53,Unplaced
S50331,2024,AIML,Female,8.13,"Data Science, SQL",Microsoft,Data Scientist,2024-08-17,33.8,Placed
S50332,2023,EEE,Male,5.74,"Machine Learning, AI, DevOps, Python",Apple,Cloud Engineer,2023-03-30,8.62,Placed
S50333,2025,CSE,Male,8.21,"Data Science, SQL, Computer Vision",Google,AI Engineer,2023-04-22,42.73,Unplaced
S50334,2021,EEE,Female,5.01,"Data Science, React",Microsoft,Cloud Engineer,2025-03-04,18.47,Unplaced
S50335,2024,EEE,Female,5.58,"Node.js, DevOps, Data Science",HCL,Web Developer,2024-04-07,4.26,Placed
S50336,2023,IT,Male,9.1,"Java, Machine Learning, Cloud",Microsoft,System Engineer,2025-01-13,7.06,Placed
S50337,2023,CSE,Male,8.68,"Deep Learning, Python, Java, NLP, Cybersecurity",Amazon,Web Developer,2024-09-01,13.73,Unplaced
S50338,2024,IT,Female,7.25,"Machine Learning, AI, Cybersecurity, SQL, C++",Amazon,Data Scientist,2023-06-27,26.73,Placed
S50339,2022,IT,Male,9.44,"Machine Learning, SQL, Java, Cybersecurity, Data Science",Microsoft,System Engineer,2023-03-16,18.22,Unplaced
S50340,2021,AIML,Male,6.3,"Deep Learning, Cloud, SQL, Node.js",Facebook,Software Engineer,2025-03-24,25.72,Unplaced
S50341,2023,IT,Female,8.91,"Machine Learning, Python, NLP",Wipro,Analyst,2023-01-10,40.03,Unplaced
S50342,2021,MECH,Female,9.18,"Computer Vision, C++, Cloud, Python",Amazon,Analyst,2024-02-18,16.41,Unplaced
S50343,2025,MECH,Female,8.07,"Cybersecurity, C++, SQL",Microsoft,AI Engineer,2025-06-14,24.48,Placed
S50344,2025,IT,Male,9.51,"Cloud, Java, NLP, C++, DevOps",Microsoft,Cloud Engineer,2022-08-23,29.22,Placed
S50345,2022,IT,Male,6.37,"Cloud, Python, C++, SQL, React",Facebook,Data Scientist,2024-04-06,15.15,Placed
S50346,2023,AIML,Female,7.62,"Computer Vision, Python",Accenture,Software Engineer,2023-02-05,30.81,Placed
S50347,2022,CSE,Female,7.07,"React, Python, Deep Learning, C++, Node.js",Wipro,Data Scientist,2024-01-10,24.74,Placed
S50348,2024,CIVIL,Male,7.38,"Computer Vision, Cybersecurity",Accenture,System Engineer,2025-01-16,31.94,Unplaced
S50349,2024,MECH,Male,5.45,"Python, DevOps, React",Amazon,AI Engineer,2025-04-03,41.09,Placed
S50350,2021,IT,Male,5.53,"SQL, Java, Data Science",Infosys,System Engineer,2024-12-06,28.71,Unplaced
S50351,2025,CSE,Male,7.57,"Cybersecurity, Deep Learning",Microsoft,AI Engineer,2023-03-28,39.34,Placed
S50352,2025,IT,Male,5.7,"React, Cybersecurity, Node.js, Python",Microsoft,Web Developer,2024-01-09,5.82,Placed
S50353,2022,EEE,Male,7.1,"Data Science, Python, Machine Learning, React",Microsoft,Web Developer,2025-04-25,27.52,Placed
S50354,2021,CIVIL,Male,5.21,"Machine Learning, Cybersecurity, Java, React, Python",Facebook,Software Engineer,2025-01-14,7.67,Unplaced
S50355,2024,CSE,Female,7.84,"Machine Learning, Cybersecurity, Cloud, Node.js",Microsoft,Web Developer,2024-03-27,28.46,Unplaced
S50356,2025,CIVIL,Male,8.95,"DevOps, React, Machine Learning, Java",TCS,Analyst,2024-06-18,24.88,Unplaced
S50357,2021,ECE,Female,6.45,"Machine Learning, NLP, React",HCL,AI Engineer,2024-06-22,28.99,Placed
S50358,2021,CIVIL,Male,9.18,"DevOps, Cloud, Node.js, Java",Accenture,System Engineer,2023-08-08,36.24,Placed
S50359,2023,EEE,Male,6.43,"Cloud, Computer Vision, Data Science, Python, Node.js",HCL,Data Scientist,2024-09-26,43.7,Placed
S50360,2022,CIVIL,Female,8.99,"Deep Learning, Cybersecurity, AI",Facebook,Software Engineer,2023-11-17,22.94,Placed
S50361,2021,CSE,Male,8.02,"Python, React, Machine Learning, SQL, Cloud",Amazon,Data Scientist,2024-09-04,25.88,Placed
S50362,2022,EEE,Female,9.71,"React, Data Science, Node.js, Python, C++",Amazon,Cloud Engineer,2024-04-02,9.77,Placed
S50363,2022,EEE,Male,5.0,"Java, Deep Learning, DevOps, Cloud",Google,Software Engineer,2024-04-09,42.0,Unplaced
S50364,2021,MECH,Male,8.17,"C++, Deep Learning, Cybersecurity, React, SQL",Wipro,Web Developer,2023-04-26,20.74,Placed
S50365,2024,MECH,Male,5.88,"Cybersecurity, Java, Deep Learning",Accenture,System Engineer,2025-03-04,23.86,Placed
S50366,2024,ECE,Male,8.55,"Computer Vision, Cybersecurity, NLP, Machine Learning",Facebook,Software Engineer,2025-03-01,35.54,Placed
S50367,2023,CSE,Male,9.56,"NLP, Computer Vision, SQL",Microsoft,System Engineer,2023-09-29,23.09,Placed
S50368,2021,MECH,Male,5.57,"Cloud, Node.js, Deep Learning",HCL,Data Scientist,2023-12-02,41.33,Placed
S50369,2023,CSE,Male,9.12,"NLP, C++, Data Science, Cloud",TCS,AI Engineer,2024-09-30,29.87,Unplaced
S50370,2025,MECH,Female,9.57,"Machine Learning, Cybersecurity",Infosys,Web Developer,2023-09-16,22.41,Unplaced
S50371,2023,MECH,Female,9.67,"Deep Learning, Node.js, Python",TCS,Web Developer,2024-05-28,10.74,Unplaced
S50372,2021,MECH,Male,7.28,"SQL, Data Science, DevOps",Wipro,Web Developer,2022-09-21,13.87,Placed
S50373,2021,ECE,Male,7.51,"Data Science, C++, Machine Learning, Computer Vision, AI",Accenture,AI Engineer,2023-12-30,18.94,Unplaced
S50374,2024,CSE,Male,8.92,"Java, Node.js, AI",Microsoft,Software Engineer,2023-12-12,6.21,Placed
S50375,2024,EEE,Male,5.37,"Data Science, SQL, C++",TCS,System Engineer,2024-09-23,32.14,Placed
S50376,2023,AIML,Male,6.63,"Machine Learning, C++, Cybersecurity, Node.js, AI",Wipro,AI Engineer,2023-11-09,26.47,Placed
S50377,2022,AIML,Female,6.58,"Cybersecurity, NLP, Computer Vision, Data Science",TCS,Analyst,2023-04-01,11.58,Placed
S50378,2025,CIVIL,Female,7.39,"Java, React, Cybersecurity, DevOps, Deep Learning",Accenture,AI Engineer,2024-08-31,33.34,Placed
S50379,2023,ECE,Male,8.44,"C++, React",TCS,System Engineer,2022-09-27,40.14,Unplaced
S50380,2023,EEE,Male,5.37,"Python, Computer Vision, DevOps, NLP",Microsoft,System Engineer,2023-02-27,9.54,Unplaced
S50381,2022,IT,Female,9.19,"C++, SQL, Machine Learning",Apple,Cloud Engineer,2025-06-12,17.29,Unplaced
S50382,2025,CIVIL,Female,5.03,"Cybersecurity, Node.js, Data Science, SQL",Microsoft,Data Scientist,2025-04-13,21.85,Placed
S50383,2021,CIVIL,Female,8.85,"AI, SQL, Java, Cybersecurity, Cloud",Microsoft,Cloud Engineer,2024-07-10,11.41,Placed
S50384,2021,MECH,Female,5.7,"Cybersecurity, Data Science, Machine Learning, React, NLP",Amazon,Web Developer,2023-09-07,10.14,Placed
S50385,2023,IT,Male,9.83,"NLP, Machine Learning, Cloud, SQL, React",Microsoft,Web Developer,2023-11-20,15.3,Placed
S50386,2021,CSE,Female,6.55,"AI, DevOps, Data Science, Cloud, Node.js",Facebook,AI Engineer,2022-10-23,16.81,Placed
S50387,2022,AIML,Female,9.43,"C++, React, Java, Cybersecurity, Machine Learning",Infosys,Software Engineer,2023-03-21,5.97,Placed
S50388,2021,AIML,Female,7.99,"DevOps, SQL, React, AI, Node.js",Facebook,Software Engineer,2024-04-22,26.98,Placed
S50389,2022,MECH,Female,6.59,"Deep Learning, Machine Learning, Cybersecurity, SQL, Python",Infosys,System Engineer,2022-09-11,29.09,Placed
S50390,2023,IT,Male,7.41,"Cloud, Deep Learning, Python, Computer Vision, SQL",Facebook,Data Scientist,2024-09-06,8.3,Unplaced
S50391,2023,IT,Female,7.77,"AI, Data Science",TCS,Cloud Engineer,2024-11-26,26.86,Placed
S50392,2024,MECH,Female,7.31,"Cybersecurity, NLP, Python, Computer Vision, DevOps",Facebook,Web Developer,2025-01-08,40.33,Unplaced
S50393,2023,CSE,Female,9.5,"Computer Vision, C++",Apple,AI Engineer,2023-10-21,28.28,Unplaced
S50394,2025,EEE,Female,8.59,"Data Science, Python, DevOps, AI, Cloud",Microsoft,AI Engineer,2023-09-04,14.38,Placed
S50395,2023,MECH,Male,5.56,"SQL, Cybersecurity, C++",Google,AI Engineer,2024-08-27,33.81,Unplaced
S50396,2023,AIML,Male,5.97,"Cybersecurity, React",Wipro,System Engineer,2022-10-18,12.86,Unplaced
S50397,2022,MECH,Male,8.1,"Data Science, Cloud, Cybersecurity, React",Amazon,System Engineer,2023-09-07,15.0,Unplaced
S50398,2023,EEE,Female,6.89,"Cloud, Deep Learning, Computer Vision",HCL,System Engineer,2024-09-21,42.58,Placed
S50399,2024,CSE,Male,5.43,"Cybersecurity, Python, Cloud, Data Science, Deep Learning",Accenture,Analyst,2023-10-11,9.92,Unplaced
S50400,2022,IT,Female,9.44,"Machine Learning, Java",Wipro,Cloud Engineer,2023-04-19,36.62,Placed
S50401,2024,AIML,Female,5.39,"AI, Cybersecurity, NLP, React, Java",Apple,Cloud Engineer,2023-11-08,15.74,Placed
S50402,2024,MECH,Male,9.4,"Data Science, Cloud, Machine Learning, React",Google,Software Engineer,2023-11-20,40.63,Unplaced
S50403,2023,AIML,Female,5.06,"Deep Learning, Data Science, Python, Machine Learning",Amazon,System Engineer,2024-09-24,38.27,Placed
S50404,2023,AIML,Female,7.45,"Deep Learning, NLP, SQL",Facebook,Cloud Engineer,2025-03-23,3.28,Unplaced
S50405,2025,EEE,Male,5.2,"Java, Node.js, Cloud, DevOps, NLP",Infosys,System Engineer,2024-08-28,20.08,Unplaced
S50406,2023,MECH,Male,5.67,"C++, DevOps",Microsoft,System Engineer,2024-11-04,7.83,Unplaced
S50407,2025,IT,Male,6.6,"SQL, Computer Vision, Data Science, Cybersecurity, Cloud",Infosys,AI Engineer,2025-05-19,25.2,Placed
S50408,2023,CSE,Male,5.3,"Data Science, Machine Learning, Deep Learning, Computer Vision, Python",Microsoft,Cloud Engineer,2025-03-17,25.76,Unplaced
S50409,2025,CIVIL,Female,7.19,"NLP, Java, AI",TCS,System Engineer,2023-02-21,3.49,Placed
S50410,2022,AIML,Male,9.9,"DevOps, C++",Amazon,Web Developer,2022-09-16,26.83,Placed
S50411,2021,CSE,Male,7.22,"Node.js, Deep Learning, Cybersecurity, Machine Learning",Infosys,Data Scientist,2023-03-05,9.98,Placed
S50412,2022,CSE,Female,7.54,"Cloud, Computer Vision",Infosys,AI Engineer,2023-12-02,25.64,Placed
S50413,2022,MECH,Female,5.17,"Node.js, Deep Learning",HCL,Cloud Engineer,2023-11-03,28.45,Unplaced
S50414,2023,IT,Female,7.38,"Data Science, Deep Learning, React, Machine Learning",Accenture,Software Engineer,2024-11-27,36.05,Placed
S50415,2025,CSE,Male,9.87,"Python, SQL",Google,Web Developer,2024-01-26,14.08,Placed
S50416,2022,MECH,Male,5.41,"Data Science, Machine Learning, Python",Google,Web Developer,2025-04-01,6.55,Placed
S50417,2024,IT,Female,5.46,"Java, DevOps, Machine Learning, C++",Facebook,AI Engineer,2023-11-26,27.71,Placed
S50418,2021,AIML,Male,6.15,"DevOps, Python, Machine Learning",Amazon,Software Engineer,2024-11-22,19.66,Placed
S50419,2021,ECE,Male,7.15,"React, Python, Cybersecurity, Java",Infosys,Analyst,2022-10-02,12.36,Placed
S50420,2022,AIML,Female,5.21,"Python, Computer Vision",HCL,Software Engineer,2024-08-12,28.12,Placed
S50421,2025,AIML,Male,7.04,"Cloud, Data Science, Deep Learning",Facebook,Cloud Engineer,2024-02-16,11.86,Placed
S50422,2021,IT,Male,7.2,"React, C++, NLP, Python",Infosys,Analyst,2024-03-04,28.59,Unplaced
S50423,2022,AIML,Female,6.02,"C++, SQL",Wipro,System Engineer,2025-07-16,21.37,Unplaced
S50424,2022,CIVIL,Female,5.08,"AI, Data Science, Machine Learning, SQL, C++",Amazon,System Engineer,2025-02-24,44.74,Unplaced
S50425,2023,AIML,Female,9.29,"React, Python",Apple,Analyst,2023-03-15,37.23,Unplaced
S50426,2021,CIVIL,Female,5.7,"DevOps, Cybersecurity, NLP",HCL,Web Developer,2022-10-17,22.17,Unplaced
S50427,2021,AIML,Male,8.72,"Computer Vision, AI, Cybersecurity",Amazon,AI Engineer,2022-08-26,12.52,Unplaced
S50428,2023,IT,Female,5.51,"Python, Java, Data Science",Facebook,Analyst,2023-09-18,14.07,Unplaced
S50429,2021,MECH,Male,7.64,"React, Deep Learning, DevOps",Infosys,Data Scientist,2024-12-28,20.12,Placed
S50430,2024,CIVIL,Male,7.2,"Node.js, Machine Learning, NLP, Data Science, DevOps",Wipro,Data Scientist,2024-07-29,34.02,Placed
S50431,2025,CSE,Female,6.12,"C++, SQL, Computer Vision, DevOps, Deep Learning",HCL,AI Engineer,2025-07-22,25.55,Unplaced
S50432,2024,ECE,Male,7.94,"Java, SQL, Python, Machine Learning",Facebook,Software Engineer,2023-02-05,17.76,Unplaced
S50433,2024,EEE,Female,8.78,"Cloud, Python, Node.js, SQL, C++",TCS,System Engineer,2025-07-24,26.71,Unplaced
S50434,2022,CIVIL,Male,8.26,"Machine Learning, React, Python, AI",Apple,System Engineer,2024-12-16,16.4,Unplaced
S50435,2025,CIVIL,Male,5.61,"AI, SQL, React, NLP",Accenture,Software Engineer,2023-06-14,10.28,Unplaced
S50436,2024,AIML,Female,9.95,"SQL, Java, DevOps",Apple,System Engineer,2022-09-13,19.91,Placed
S50437,2024,CSE,Male,5.11,"React, Java, Deep Learning, Data Science, Python",Accenture,Data Scientist,2024-06-19,8.71,Placed
S50438,2025,CIVIL,Male,7.98,"C++, Data Science, AI, Cloud",Apple,Data Scientist,2024-06-16,31.75,Unplaced
S50439,2024,CIVIL,Male,9.69,"Node.js, React, Python",Google,AI Engineer,2025-03-03,19.37,Unplaced
