StudentID,Year,Department,Gender,CGPA,Skills,Company,Role,OfferDate,CTC_LPA,Status
S40220,2024,ECE,Female,9.26,"NLP, Data Science",Wipro,Software Engineer,2024-08-23,7.61,Unplaced
S40221,2024,EEE,Male,7.84,"Node.js, Cloud, Python, Cybersecurity",Apple,Data Scientist,2025-05-16,8.41,Unplaced
S40222,2023,ECE,Male,7.32,"Python, Java",Infosys,Software Engineer,2023-12-24,17.8,Unplaced
S40223,2025,IT,Female,5.72,"Computer Vision, React, SQL",Infosys,Analyst,2024-06-04,24.71,Unplaced
S40224,2021,MECH,Male,7.63,"Computer Vision, NLP, Cloud",Google,Software Engineer,2024-11-19,44.59,Placed
S40225,2025,AIML,Male,9.4,"AI, Computer Vision, Node.js",Infosys,System Engineer,2023-07-22,13.68,Unplaced
S40226,2021,MECH,Female,7.27,"Cybersecurity, Node.js",Accenture,Web Developer,2025-06-04,39.57,Unplaced
S40227,2024,CSE,Female,8.73,"Node.js, Computer Vision, DevOps, Data Science",HCL,Data Scientist,2025-07-22,3.73,Placed
S40228,2022,IT,Female,7.41,"Cloud, Computer Vision, AI, Machine Learning",Google,AI Engineer,2023-10-12,3.21,Unplaced
S40229,2021,AIML,Male,6.69,"SQL, Node.js, DevOps",Microsoft,Data Scientist,2024-01-29,10.15,Unplaced
S40230,2022,ECE,Female,8.0,"Computer Vision, Cloud, Java, Machine Learning",Wipro,System Engineer,2024-04-22,29.84,Unplaced
S40231,2022,CSE,Male,7.07,"AI, Node.js, Deep Learning",Infosys,Web Developer,2024-10-01,30.77,Unplaced
S40232,2025,AIML,Male,6.91,"Cloud, Machine Learning, Deep Learning, DevOps",Infosys,Cloud Engineer,2022-12-15,42.85,Unplaced
S40233,2021,MECH,Female,5.03,"DevOps, Computer Vision, Machine Learning, Java",TCS,AI Engineer,2023-10-31,15.96,Unplaced
S40234,2025,EEE,Female,8.32,"Machine Learning, React, Cybersecurity, NLP, Cloud",Amazon,System Engineer,2025-04-23,22.12,Unplaced
S40235,2025,IT,Male,5.13,"Java, Cloud, SQL, Deep Learning",HCL,Data Scientist,2025-06-25,23.33,Placed
S40236,2022,CIVIL,Male,9.04,"Computer Vision, SQL, NLP, Cybersecurity, Java",Google,Software Engineer,2023-06-15,10.51,Unplaced
S40237,2021,AIML,Male,6.44,"Cybersecurity, Data Science, Deep Learning",Apple,Analyst,2022-10-30,15.62,Unplaced
S40238,2025,CSE,Female,6.33,"DevOps, Computer Vision, Data Science, SQL",Infosys,Software Engineer,2024-04-26,25.3,Unplaced
S40239,2024,IT,Female,6.2,"Cybersecurity, SQL, Machine Learning, Java",Facebook,Data Scientist,2025-04-10,17.95,Placed
S40240,2024,EEE,Male,9.47,"React, Cloud, SQL, DevOps",Microsoft,AI Engineer,2023-03-08,24.5,Placed
S40241,2022,CIVIL,Male,5.64,"C++, Machine Learning",Apple,System Engineer,2023-10-14,28.37,Placed
S40242,2023,MECH,Female,7.08,"Deep Learning, Java, Python, Computer Vision, Data Science",Wipro,Web Developer,2025-06-23,24.74,Unplaced
S40243,2022,MECH,Male,8.08,"C++, React, AI, Java",Facebook,Web Developer,2022-11-23,32.61,Unplaced
S40244,2024,EEE,Female,8.38,"Computer Vision, Java, Machine Learning, Cloud",Accenture,Web Developer,2023-05-08,41.46,Unplaced
S40245,2024,IT,Male,6.33,"Cybersecurity, Cloud, Machine Learning, Node.js, SQL",Wipro,Web Developer,2025-07-25,22.59,Placed
S40246,2021,IT,Female,6.96,"Computer Vision, Python",HCL,System Engineer,2025-05-04,37.57,Placed
S40247,2025,CIVIL,Male,5.49,"Deep Learning, SQL, Cloud",Amazon,System Engineer,2024-08-12,32.0,Placed
S40248,2024,CIVIL,Male,5.02,"Computer Vision, React",Wipro,System Engineer,2025-01-22,36.36,Unplaced
S40249,2023,CSE,Female,8.42,"Data Science, Cloud, SQL",Wipro,Data Scientist,2024-08-24,18.74,Unplaced
S40250,2022,EEE,Male,7.68,"Node.js, DevOps",Apple,System Engineer,2024-05-10,39.75,Unplaced
S40251,2023,CIVIL,Male,7.47,"Machine Learning, Java, AI, Python",Apple,System Engineer,2024-04-19,26.23,Placed
S40252,2021,IT,Female,6.17,"Machine Learning, DevOps, Deep Learning",Wipro,Analyst,2023-07-27,20.15,Placed
S40253,2025,MECH,Male,9.19,"DevOps, Node.js",Apple,Data Scientist,2022-08-27,15.32,Placed
S40254,2025,CIVIL,Male,7.29,"DevOps, Cloud, SQL, Python",Google,Analyst,2023-07-16,15.16,Unplaced
S40255,2024,CIVIL,Female,9.43,"SQL, Cloud",Microsoft,Cloud Engineer,2023-04-22,20.09,Placed
S40256,2021,IT,Male,7.74,"React, Node.js, Cybersecurity",Microsoft,Software Engineer,2022-09-11,10.52,Placed
S40257,2023,ECE,Male,5.2,"Java, Data Science, C++",TCS,AI Engineer,2025-03-26,3.98,Placed
S40258,2023,MECH,Female,6.28,"SQL, Node.js, DevOps, Python, Machine Learning",Google,AI Engineer,2023-09-25,26.22,Placed
S40259,2025,EEE,Male,5.89,"Node.js, DevOps, Java, Cybersecurity",Accenture,Web Developer,2023-02-18,40.74,Unplaced
S40260,2024,MECH,Female,8.2,"Deep Learning, Java, SQL, AI",Accenture,Analyst,2024-04-27,44.46,Placed
S40261,2023,IT,Female,7.85,"C++, DevOps",Facebook,System Engineer,2024-04-04,9.76,Unplaced
S40262,2025,CSE,Male,9.49,"Python, C++, Computer Vision, SQL",Amazon,AI Engineer,2023-08-02,12.84,Unplaced
S40263,2025,IT,Male,9.37,"Data Science, SQL, C++, AI",Apple,Web Developer,2024-12-24,11.52,Placed
S40264,2022,AIML,Female,8.44,"C++, Cloud, Computer Vision, Deep Learning, Node.js",Apple,Software Engineer,2022-11-12,23.66,Unplaced
S40265,2024,ECE,Male,6.52,"Python, AI, Java, Machine Learning, Cybersecurity",Facebook,Cloud Engineer,2023-07-01,39.95,Placed
S40266,2023,IT,Female,7.27,"Java, DevOps, Cloud, Machine Learning",TCS,Software Engineer,2023-04-30,41.35,Placed
S40267,2023,MECH,Female,5.8,"React, Node.js, Cloud, SQL, AI",Microsoft,System Engineer,2025-06-30,24.18,Placed
S40268,2024,IT,Female,6.6,"NLP, React, AI, Python, SQL",HCL,Cloud Engineer,2025-03-23,42.8,Placed
S40269,2021,ECE,Male,5.62,"Node.js, Python, Deep Learning, C++",Apple,Web Developer,2024-01-17,43.03,Unplaced
S40270,2023,CSE,Female,6.46,"Data Science, C++, Cybersecurity",Google,Data Scientist,2025-01-11,21.43,Placed
S40271,2021,IT,Female,6.11,"Cloud, Python",HCL,AI Engineer,2024-08-23,14.76,Placed
S40272,2025,CIVIL,Male,7.72,"Node.js, Cybersecurity",Infosys,Analyst,2024-11-16,27.47,Placed
S40273,2024,MECH,Female,7.43,"Cybersecurity, NLP, C++",Accenture,AI Engineer,2024-07-04,22.47,Placed
S40274,2021,CSE,Female,5.54,"Machine Learning, React",Amazon,Data Scientist,2022-10-02,12.56,Unplaced
S40275,2022,CIVIL,Male,5.43,"Java, Node.js, Cloud, AI, Python",HCL,System Engineer,2022-12-22,35.15,Placed
S40276,2021,CSE,Male,6.63,"AI, React, Java, DevOps, C++",Accenture,Cloud Engineer,2022-10-14,20.85,Unplaced
S40277,2023,CSE,Male,6.07,"Deep Learning, C++",Accenture,System Engineer,2025-08-06,11.07,Unplaced
S40278,2025,AIML,Male,9.07,"Python, SQL, Java",Amazon,Analyst,2025-03-02,10.5,Unplaced
S40279,2024,AIML,Male,8.53,"AI, Machine Learning, Python",Microsoft,Web Developer,2023-02-13,16.79,Unplaced
S40280,2021,IT,Male,6.94,"Data Science, DevOps, SQL, React",Apple,Software Engineer,2024-09-19,42.95,Unplaced
S40281,2025,AIML,Female,8.27,"React, Cloud, Java, Computer Vision",Google,Data Scientist,2025-01-09,41.4,Unplaced
S40282,2023,MECH,Female,9.0,"Java, React",Wipro,Web Developer,2023-09-25,41.87,Placed
S40283,2024,EEE,Female,8.59,"Node.js, Cybersecurity, C++, Machine Learning, SQL",Apple,Cloud Engineer,2025-03-23,37.25,Placed
S40284,2024,MECH,Male,5.66,"C++, Java, Machine Learning, Node.js",Infosys,Cloud Engineer,2023-03-25,3.03,Placed
S40285,2021,CIVIL,Female,5.27,"AI, React, Java",Google,Web Developer,2022-10-25,23.81,Placed
S40286,2024,IT,Male,9.79,"Python, SQL, Data Science, NLP",TCS,Data Scientist,2024-03-07,8.64,Placed
S40287,2025,IT,Male,5.62,"Machine Learning, Node.js, AI, Java, SQL",Microsoft,Cloud Engineer,2022-12-23,17.8,Unplaced
S40288,2024,IT,Male,9.87,"Machine Learning, Java, Computer Vision",Apple,System Engineer,2024-11-11,6.73,Unplaced
S40289,2021,IT,Male,8.65,"Cloud, C++, Node.js, Python, Machine Learning",Facebook,System Engineer,2022-09-07,41.56,Placed
S40290,2025,AIML,Female,6.56,"Computer Vision, SQL, Python",Google,AI Engineer,2023-11-26,16.43,Unplaced
S40291,2021,CSE,Male,6.43,"AI, Data Science, DevOps, React, SQL",Wipro,Data Scientist,2024-02-11,40.02,Unplaced
S40292,2022,CIVIL,Male,7.35,"NLP, Cybersecurity",Accenture,Analyst,2022-12-16,9.4,Placed
S40293,2023,AIML,Female,9.39,"Cybersecurity, Deep Learning, Node.js, SQL, Machine Learning",Infosys,Web Developer,2023-01-01,38.7,Placed
S40294,2022,MECH,Female,8.66,"Python, Deep Learning",Google,Data Scientist,2024-12-13,10.73,Placed
S40295,2021,CIVIL,Male,5.1,"SQL, C++, Machine Learning, Java",Accenture,System Engineer,2024-07-26,32.36,Placed
S40296,2022,CIVIL,Male,7.55,"Node.js, AI, Java, Machine Learning",Google,Cloud Engineer,2024-04-05,35.23,Placed
S40297,2021,AIML,Male,7.33,"NLP, Computer Vision, Cloud, Data Science, Machine Learning",Wipro,Data Scientist,2023-07-07,36.45,Unplaced
S40298,2021,MECH,Female,5.56,"NLP, AI",Microsoft,Cloud Engineer,2023-12-18,7.3,Unplaced
S40299,2025,EEE,Male,6.2,"Deep Learning, C++, Data Science, NLP, Python",Google,Software Engineer,2024-04-16,19.86,Placed
S40300,2022,EEE,Male,6.63,"Python, Machine Learning",Facebook,System Engineer,2023-08-20,5.7,Placed
S40301,2024,AIML,Male,9.39,"Node.js, SQL, NLP, React",Infosys,Data Scientist,2024-09-15,36.09,Unplaced
S40302,2021,EEE,Male,7.33,"React, Cybersecurity",Apple,AI Engineer,2024-05-04,25.78,Unplaced
S40303,2024,MECH,Female,5.15,"DevOps, Cloud, Java, Node.js, C++",HCL,Web Developer,2023-01-16,29.98,Unplaced
S40304,2022,CSE,Male,8.42,"Data Science, Machine Learning, Deep Learning, Cybersecurity, Computer Vision",Google,Web Developer,2022-12-19,19.15,Placed
S40305,2023,IT,Female,5.15,"Cloud, Cybersecurity, Node.js, Computer Vision",HCL,Analyst,2023-02-15,16.38,Placed
S40306,2025,EEE,Male,6.4,"Cloud, NLP",Apple,Web Developer,2025-04-12,42.87,Unplaced
S40307,2024,AIML,Male,7.99,"Cybersecurity, Data Science",Apple,Software Engineer,2024-03-12,30.95,Placed
S40308,2021,ECE,Male,9.6,"React, Data Science, Node.js",Amazon,Data Scientist,2024-10-26,41.16,Placed
S40309,2022,AIML,Male,8.7,"C++, Computer Vision, Node.js, AI",Wipro,Data Scientist,2024-06-26,7.02,Unplaced
S40310,2023,IT,Male,5.61,"React, Node.js, Cloud",HCL,Web Developer,2024-05-29,39.78,Placed
S40311,2023,ECE,Female,9.87,"SQL, Cloud, Python",Wipro,Data Scientist,2024-07-12,13.83,Placed
S40312,2021,MECH,Female,9.82,"Deep Learning, Node.js, Data Science, Cloud, Java",Google,Web Developer,2022-12-03,43.98,Placed
S40313,2021,MECH,Female,6.99,"Java, Data Science",Google,Web Developer,2025-04-24,43.37,Placed
S40314,2025,EEE,Male,8.29,"Python, Machine Learning, Deep Learning",Accenture,Data Scientist,2023-06-22,5.38,Placed
S40315,2021,ECE,Female,5.19,"Node.js, NLP, Data Science",TCS,Software Engineer,2025-05-07,44.95,Placed
S40316,2021,CIVIL,Female,8.85,"C++, Cybersecurity, React, Cloud, Java",Amazon,Software Engineer,2023-12-04,25.63,Unplaced
S40317,2024,CSE,Male,9.08,"DevOps, Node.js",Accenture,Cloud Engineer,2024-09-03,19.58,Placed
S40318,2023,ECE,Male,5.92,"Computer Vision, React",Wipro,Software Engineer,2024-06-08,31.98,Placed
S40319,2021,CIVIL,Female,9.01,"Machine Learning, Data Science, SQL, Python",Infosys,Web Developer,2023-02-21,21.88,Placed
S40320,2022,AIML,Female,8.13,"AI, Data Science",Microsoft,Cloud Engineer,2025-01-05,42.67,Unplaced
S40321,2023,CSE,Male,7.67,"Machine Learning, Cloud, NLP, Deep Learning, Cybersecurity",Facebook,AI Engineer,2023-05-09,42.75,Unplaced
S40322,2023,EEE,Female,6.35,"C++, DevOps",TCS,Data Scientist,2024-03-21,10.68,Placed
S40323,2025,IT,Male,9.04,"DevOps, C++, Python, Computer Vision, SQL",TCS,Cloud Engineer,2023-05-01,31.29,Unplaced
S40324,2021,AIML,Female,8.23,"DevOps, NLP",Accenture,Analyst,2023-05-22,22.02,Placed
S40325,2021,CIVIL,Male,7.21,"Python, Cloud, Machine Learning, Deep Learning, C++",Facebook,Data Scientist,2023-04-10,16.37,Unplaced
S40326,2021,CIVIL,Female,5.21,"DevOps, Data Science, React, Cloud",Amazon,System Engineer,2024-01-11,44.87,Unplaced
S40327,2023,ECE,Female,6.63,"Cybersecurity, Machine Learning",Microsoft,AI Engineer,2024-09-27,4.6,Unplaced
S40328,2023,MECH,Female,5.13,"Python, Java, React, Node.js",Amazon,Software Engineer,2024-01-29,15.28,Unplaced
S40329,2022,ECE,Female,9.73,"Cloud, Computer Vision, C++, Java, Node.js",TCS,Data Scientist,2023-09-27,6.06,Placed
S40330,2024,CIVIL,Male,5.09,"Machine Learning, React, NLP, Cybersecurity",HCL,Data Scientist,2024-12-10,36.69,Unplaced
S40331,2022,CIVIL,Male,7.35,"SQL, Java, Node.js, AI, Data Science",Infosys,Web Developer,2022-08-29,10.55,Placed
S40332,2024,MECH,Female,5.69,"SQL, Python, Cybersecurity, DevOps, React",HCL,Web Developer,2023-05-11,38.81,Placed
S40333,2025,ECE,Male,6.56,"Cybersecurity, NLP, Node.js, Cloud",Apple,Software Engineer,2022-08-30,39.51,Placed
S40334,2022,AIML,Female,7.6,"AI, Cloud, Java, DevOps, Data Science",Microsoft,System Engineer,2025-05-24,43.42,Unplaced
S40335,2023,ECE,Female,6.64,"Machine Learning, SQL, Cybersecurity",Facebook,Cloud Engineer,2023-12-19,27.37,Unplaced
S40336,2022,AIML,Female,9.1,"Python, Machine Learning",Facebook,AI Engineer,2023-02-25,10.84,Placed
S40337,2022,AIML,Female,9.81,"Python, Java",Microsoft,Data Scientist,2024-12-15,38.29,Placed
S40338,2024,CSE,Male,9.41,"Java, Data Science, Cloud",Apple,Web Developer,2023-02-10,40.39,Placed
S40339,2025,MECH,Male,8.04,"AI, C++, DevOps, NLP, Cloud",TCS,Data Scientist,2024-09-15,10.02,Unplaced
S40340,2022,IT,Male,6.11,"DevOps, Cybersecurity, React",Infosys,Software Engineer,2025-03-12,30.5,Placed
S40341,2024,CIVIL,Male,6.39,"Deep Learning, Cloud, Java, Data Science, Machine Learning",Facebook,AI Engineer,2024-09-12,21.24,Unplaced
S40342,2024,CSE,Male,5.69,"SQL, Deep Learning, Cloud, React",Facebook,Web Developer,2024-11-16,15.86,Unplaced
S40343,2021,IT,Male,9.23,"Machine Learning, AI",Apple,Web Developer,2022-12-17,15.62,Unplaced
S40344,2025,CSE,Male,9.66,"Machine Learning, Deep Learning, AI, Node.js",Wipro,Web Developer,2024-11-07,35.99,Placed
S40345,2022,MECH,Male,5.94,"Java, C++, Python, SQL",Wipro,Web Developer,2023-09-07,29.67,Unplaced
S40346,2021,AIML,Female,6.77,"SQL, Java, NLP",TCS,Web Developer,2024-05-21,34.16,Unplaced
S40347,2023,CSE,Female,8.97,"AI, NLP",Amazon,Cloud Engineer,2023-11-20,38.86,Unplaced
S40348,2022,CSE,Female,9.1,"C++, Java, Data Science, Node.js, AI",TCS,Cloud Engineer,2024-02-27,34.3,Placed
S40349,2023,CIVIL,Female,9.75,"Cybersecurity, NLP, DevOps",Microsoft,AI Engineer,2023-08-13,13.25,Unplaced
S40350,2021,IT,Male,6.81,"Deep Learning, DevOps, Node.js",Google,AI Engineer,2023-05-29,7.94,Placed
S40351,2024,ECE,Male,6.47,"Computer Vision, Cloud, AI, Node.js, Data Science",TCS,Software Engineer,2025-04-21,33.55,Placed
S40352,2023,CIVIL,Male,7.76,"React, Node.js, Java",Microsoft,Cloud Engineer,2022-08-24,16.6,Unplaced
S40353,2021,IT,Female,9.38,"Node.js, Python, React",HCL,Data Scientist,2025-07-08,15.46,Unplaced
S40354,2021,MECH,Female,7.82,"Cybersecurity, Python, Data Science, Java",Infosys,System Engineer,2022-11-12,16.02,Unplaced
S40355,2025,IT,Female,7.82,"Machine Learning, C++",Apple,System Engineer,2025-03-25,13.5,Unplaced
S40356,2025,IT,Female,5.85,"AI, React, Java, Deep Learning, Cloud",TCS,Software Engineer,2023-12-21,31.95,Unplaced
S40357,2022,EEE,Female,6.34,"Python, Cybersecurity, Computer Vision, React, Node.js",Accenture,System Engineer,2024-12-14,7.41,Unplaced
S40358,2023,MECH,Female,9.7,"SQL, Node.js, DevOps",Google,Software Engineer,2024-08-16,22.76,Placed
S40359,2023,MECH,Male,9.96,"Machine Learning, DevOps",HCL,Web Developer,2025-01-20,18.73,Placed
S40360,2022,EEE,Male,7.46,"Java, SQL, NLP, Machine Learning, C++",TCS,Data Scientist,2023-12-09,14.49,Placed
S40361,2021,EEE,Male,9.69,"C++, Machine Learning, Data Science",Accenture,Cloud Engineer,2024-10-17,3.11,Placed
S40362,2024,IT,Female,9.44,"Machine Learning, SQL, Computer Vision, NLP, AI",Microsoft,AI Engineer,2024-07-06,29.79,Unplaced
S40363,2024,EEE,Female,6.25,"NLP, Deep Learning",Infosys,Analyst,2025-03-31,44.79,Unplaced
S40364,2023,CSE,Female,8.05,"Data Science, AI, Computer Vision, Cloud, DevOps",Microsoft,AI Engineer,2025-04-07,17.14,Unplaced
S40365,2025,CSE,Female,9.33,"C++, Cybersecurity, React, AI",Facebook,Software Engineer,2024-07-08,12.08,Unplaced
S40366,2022,CIVIL,Male,6.39,"DevOps, SQL",Accenture,Web Developer,2024-04-21,29.45,Unplaced
S40367,2024,EEE,Male,8.7,"Machine Learning, AI, C++, Cybersecurity, Cloud",Apple,Cloud Engineer,2023-03-28,7.38,Placed
S40368,2022,CSE,Female,5.45,"SQL, C++, Node.js, Data Science",Apple,Software Engineer,2023-09-16,34.04,Placed
S40369,2021,MECH,Male,9.96,"Computer Vision, NLP, Cybersecurity, AI, Cloud",Accenture,System Engineer,2025-03-06,22.33,Unplaced
S40370,2022,ECE,Female,9.26,"SQL, Deep Learning, Data Science, Java, Cybersecurity",HCL,Data Scientist,2024-03-06,11.1,Placed
S40371,2022,ECE,Male,5.95,"SQL, Python",Apple,Data Scientist,2025-06-15,10.92,Unplaced
S40372,2025,EEE,Male,9.53,"NLP, Java, Machine Learning, React",TCS,Cloud Engineer,2024-02-01,7.13,Placed
S40373,2024,MECH,Male,6.19,"AI, DevOps, Data Science, SQL, Machine Learning",Microsoft,Web Developer,2023-03-17,25.3,Placed
S40374,2024,MECH,Female,8.5,"Machine Learning, SQL, Python, React, Data Science",Accenture,Analyst,2024-06-25,17.66,Unplaced
S40375,2024,EEE,Female,9.99,"Node.js, C++, Cybersecurity, Computer Vision",Microsoft,Data Scientist,2022-12-28,18.17,Unplaced
S40376,2023,MECH,Male,7.97,"Data Science, Computer Vision, Deep Learning, Cybersecurity",Microsoft,Cloud Engineer,2025-03-19,35.03,Placed
S40377,2025,MECH,Female,9.66,"React, Computer Vision, Machine Learning, Node.js",Wipro,System Engineer,2023-04-02,29.76,Placed
S40378,2023,CIVIL,Male,6.07,"Cybersecurity, React, DevOps, SQL, C++",Microsoft,Analyst,2025-07-06,27.65,Placed
S40379,2024,EEE,Male,5.51,"NLP, Node.js, React, Deep Learning",Apple,Software Engineer,2025-04-14,8.97,Unplaced
S40380,2023,CSE,Male,5.05,"Machine Learning, AI, DevOps, Deep Learning, Cloud",Apple,AI Engineer,2023-05-24,28.75,Unplaced
S40381,2023,CIVIL,Male,7.89,"React, DevOps, Cloud, Cybersecurity",Apple,AI Engineer,2023-11-08,26.49,Placed
S40382,2025,CSE,Male,7.03,"NLP, SQL, Machine Learning, React",Infosys,Analyst,2024-03-21,20.64,Placed
S40383,2023,CIVIL,Female,8.48,"React, Deep Learning",Apple,Analyst,2023-06-24,31.65,Unplaced
S40384,2023,EEE,Male,5.19,"Java, Cloud, DevOps",HCL,System Engineer,2025-02-01,27.82,Unplaced
S40385,2022,AIML,Male,6.56,"Machine Learning, Cloud, Java, Node.js, Data Science",Accenture,Analyst,2024-02-17,9.21,Unplaced
S40386,2021,AIML,Male,8.77,"SQL, Deep Learning, Computer Vision, Machine Learning",Google,AI Engineer,2025-07-05,20.58,Placed
S40387,2021,CSE,Female,5.22,"NLP, Java",Wipro,Software Engineer,2025-04-12,16.32,Unplaced
S40388,2022,IT,Male,9.72,"NLP, Java, Computer Vision, Deep Learning, AI",Facebook,Analyst,2023-01-14,43.64,Unplaced
S40389,2024,CSE,Female,9.65,"Node.js, Computer Vision",Infosys,System Engineer,2022-12-19,25.24,Placed
S40390,2024,EEE,Female,8.32,"Computer Vision, Java",Google,Cloud Engineer,2024-05-08,15.29,Placed
S40391,2022,CSE,Female,5.1,"Data Science, AI, Computer Vision, C++",Apple,System Engineer,2025-05-21,22.78,Placed
S40392,2021,EEE,Male,7.4,"DevOps, Cybersecurity, Machine Learning, Data Science, Java",Infosys,Data Scientist,2023-05-28,16.84,Placed
S40393,2024,MECH,Female,9.63,"Java, Machine Learning, C++, SQL",TCS,System Engineer,2024-01-16,16.21,Placed
S40394,2023,MECH,Female,8.82,"Deep Learning, Java, Computer Vision, Python, Cloud",TCS,Data Scientist,2025-06-03,34.14,Unplaced
S40395,2022,CIVIL,Female,9.49,"SQL, Cloud",Facebook,AI Engineer,2024-03-21,9.67,Placed
S40396,2021,CSE,Female,6.41,"C++, Java, Python, DevOps",Infosys,Web Developer,2024-01-11,41.41,Unplaced
S40397,2025,IT,Female,8.91,"Java, React",Wipro,Analyst,2023-05-20,18.42,Placed
S40398,2025,AIML,Male,7.41,"Python, Cybersecurity, DevOps",Amazon,Web Developer,2023-12-01,40.27,Placed
S40399,2021,EEE,Male,6.09,"Data Science, Cybersecurity, SQL, AI",Apple,System Engineer,2022-09-26,11.27,Unplaced
S40400,2022,EEE,Male,9.98,"Cloud, Machine Learning, Computer Vision",Amazon,Web Developer,2025-03-16,21.17,Placed
S40401,2024,ECE,Male,5.46,"Cybersecurity, NLP, Java, Python",Amazon,Cloud Engineer,2022-09-22,35.89,Unplaced
S40402,2023,MECH,Female,5.8,"C++, Java",Wipro,Web Developer,2024-11-12,21.8,Placed
S40403,2025,AIML,Male,6.0,"Java, React, Data Science, C++",HCL,System Engineer,2023-01-06,20.45,Placed
S40404,2021,AIML,Female,8.77,"Cybersecurity, C++",HCL,Software Engineer,2024-03-01,26.47,Unplaced
S40405,2022,ECE,Female,8.75,"AI, React, NLP, Node.js",Facebook,Software Engineer,2023-01-21,8.09,Unplaced
S40406,2023,EEE,Male,9.55,"Node.js, Python",Accenture,System Engineer,2023-04-25,32.75,Placed
S40407,2021,MECH,Male,7.39,"C++, Deep Learning, Python, Cloud, Data Science",TCS,Software Engineer,2023-06-01,8.13,Placed
S40408,2021,ECE,Female,7.79,"React, C++, Cybersecurity, Java",Amazon,Web Developer,2025-02-14,9.42,Unplaced
S40409,2021,CSE,Male,8.13,"React, DevOps, Cloud, Data Science, SQL",Accenture,Data Scientist,2024-09-29,18.16,Unplaced
S40410,2024,ECE,Female,9.4,"AI, Computer Vision",Wipro,AI Engineer,2025-06-13,44.2,Placed
S40411,2022,ECE,Female,6.28,"SQL, AI, Node.js, Machine Learning, React",Infosys,Software Engineer,2025-01-29,5.19,Placed
S40412,2024,AIML,Male,5.5,"Computer Vision, Java, Cloud, NLP, Deep Learning",Wipro,Data Scientist,2022-12-19,24.19,Unplaced
S40413,2024,ECE,Female,5.34,"Data Science, React, Deep Learning, C++, Java",Wipro,Web Developer,2023-02-19,14.7,Placed
S40414,2024,AIML,Female,9.71,"DevOps, Machine Learning, AI",Wipro,Software Engineer,2023-05-16,15.01,Unplaced
S40415,2021,EEE,Female,5.22,"AI, Machine Learning, Cybersecurity, Node.js, Java",Microsoft,AI Engineer,2025-05-30,6.45,Unplaced
S40416,2021,CIVIL,Female,6.62,"Machine Learning, SQL, DevOps, Deep Learning",Microsoft,Web Developer,2024-09-04,39.87,Placed
S40417,2025,AIML,Male,7.32,"C++, NLP, Cybersecurity",Amazon,System Engineer,2025-07-06,20.79,Unplaced
S40418,2023,IT,Male,5.56,"DevOps, SQL, AI, Computer Vision, Cloud",Facebook,Data Scientist,2023-08-02,31.77,Unplaced
S40419,2025,IT,Male,8.46,"Cybersecurity, Python, Computer Vision",Wipro,AI Engineer,2025-04-07,24.68,Placed
S40420,2022,CIVIL,Female,9.33,"Node.js, React, Python, C++",Accenture,Data Scientist,2025-06-12,37.34,Placed
S40421,2021,CSE,Male,8.83,"DevOps, NLP, Deep Learning, Node.js",HCL,Data Scientist,2023-12-05,25.84,Placed
S40422,2025,MECH,Female,9.58,"Node.js, Deep Learning, React, Computer Vision",HCL,Software Engineer,2025-07-25,16.44,Placed
S40423,2025,MECH,Female,8.23,"Computer Vision, C++, Java",Wipro,Cloud Engineer,2024-05-13,27.8,Unplaced
S40424,2024,ECE,Male,7.95,"SQL, NLP",Accenture,Data Scientist,2025-03-09,21.99,Placed
S40425,2024,CIVIL,Female,7.47,"SQL, Java, Data Science",Amazon,System Engineer,2023-08-25,15.99,Unplaced
S40426,2024,EEE,Male,9.29,"Deep Learning, Java, Cloud",HCL,Analyst,2024-09-20,12.34,Placed
S40427,2023,ECE,Female,9.26,"Data Science, Java, Machine Learning",Infosys,Analyst,2025-08-18,41.79,Placed
S40428,2023,IT,Female,8.04,"Data Science, NLP, Cybersecurity",Wipro,Cloud Engineer,2023-07-31,43.71,Placed
S40429,2022,CSE,Female,6.36,"Machine Learning, Computer Vision, SQL, NLP",HCL,Analyst,2023-12-16,42.23,Unplaced
S40430,2021,EEE,Male,9.72,"React, NLP, SQL",Amazon,Data Scientist,2024-03-15,22.92,Unplaced
S40431,2021,MECH,Male,6.5,"Python, React",Facebook,Cloud Engineer,2023-08-14,13.14,Unplaced
S40432,2025,CSE,Female,7.09,"Machine Learning, NLP, Cybersecurity, Cloud, Data Science",Wipro,Cloud Engineer,2024-01-11,42.57,Unplaced
S40433,2023,CSE,Female,5.26,"React, AI, DevOps",Amazon,Data Scientist,2024-12-03,38.14,Placed
S40434,2023,ECE,Female,9.22,"NLP, SQL, C++, Data Science",TCS,Data Scientist,2025-04-21,32.21,Unplaced
S40435,2022,AIML,Female,8.98,"Computer Vision, Java",Wipro,System Engineer,2024-11-21,18.75,Placed
S40436,2025,AIML,Female,6.5,"C++, AI, Data Science, SQL",TCS,Data Scientist,2024-07-23,32.29,Placed
S40437,2023,CSE,Male,5.46,"Python, Deep Learning, Java, Cybersecurity",HCL,Cloud Engineer,2024-05-04,19.93,Placed
S40438,2023,ECE,Male,5.8,"Node.js, Python",Apple,Analyst,2024-10-16,27.7,Placed
S40439,2024,EEE,Female,8.32,"Java, Node.js",Apple,Data Scientist,2024-05-05,27.65,Unplaced
