StudentID,Year,Department,Gender,CGPA,Skills,Company,Role,OfferDate,CTC_LPA,Status
S30221,2021,IT,Female,7.9,"Node.js, DevOps",Infosys,Software Engineer,2024-01-22,18.82,Placed
S30222,2023,EEE,Male,8.33,"C++, React, AI",HCL,Software Engineer,2025-07-05,5.86,Placed
S30223,2022,AIML,Male,6.24,"Data Science, Node.js, AI, SQL",Google,System Engineer,2023-08-05,12.51,Placed
S30224,2023,CSE,Female,8.27,"React, C++, Data Science",Amazon,Cloud Engineer,2024-07-03,18.07,Unplaced
S30225,2021,AIML,Male,7.21,"NLP, C++, Data Science, Machine Learning",Microsoft,Cloud Engineer,2023-05-11,43.24,Unplaced
S30226,2025,ECE,Female,7.6,"React, Java",Facebook,Software Engineer,2022-12-24,37.48,Placed
S30227,2023,ECE,Male,5.87,"Cybersecurity, NLP",Amazon,Data Scientist,2024-01-27,17.43,Unplaced
S30228,2022,CSE,Male,7.0,"Machine Learning, AI",Apple,AI Engineer,2025-05-28,5.0,Unplaced
S30229,2023,ECE,Female,6.68,"Cloud, NLP, Java, Data Science, Machine Learning",Apple,Analyst,2023-07-26,42.27,Placed
S30230,2025,EEE,Female,8.56,"AI, Java, Node.js, NLP",HCL,System Engineer,2025-01-20,31.39,Unplaced
S30231,2022,CSE,Female,5.31,"Python, Machine Learning, Deep Learning, Data Science",Apple,Data Scientist,2024-07-22,28.29,Placed
S30232,2022,ECE,Female,7.98,"Cybersecurity, Deep Learning, Data Science",Infosys,Web Developer,2023-10-16,6.4,Unplaced
S30233,2022,AIML,Male,6.28,"NLP, C++",HCL,Software Engineer,2023-08-06,23.49,Unplaced
S30234,2023,ECE,Male,6.43,"Computer Vision, Python",Microsoft,Web Developer,2023-02-25,20.92,Placed
S30235,2025,IT,Female,6.2,"Cloud, React, Cybersecurity, Python",Infosys,Data Scientist,2022-10-13,3.45,Unplaced
S30236,2023,CIVIL,Female,5.79,"Python, Machine Learning, Cybersecurity, Java",Amazon,Data Scientist,2024-11-21,36.11,Placed
S30237,2024,CSE,Female,7.05,"Machine Learning, Java, Data Science, SQL, DevOps",Apple,Analyst,2023-06-14,17.58,Placed
S30238,2025,IT,Female,8.01,"Cybersecurity, NLP",Wipro,System Engineer,2023-12-24,31.73,Placed
S30239,2023,AIML,Male,6.75,"Deep Learning, React",HCL,System Engineer,2025-01-30,16.14,Placed
S30240,2021,MECH,Female,5.72,"Deep Learning, Node.js",Apple,System Engineer,2023-06-03,23.52,Unplaced
S30241,2023,CSE,Female,7.15,"DevOps, Data Science, C++",Facebook,System Engineer,2023-10-28,11.54,Unplaced
S30242,2021,CIVIL,Male,5.11,"Cloud, React, Deep Learning, DevOps, Computer Vision",Infosys,Web Developer,2024-02-01,28.32,Unplaced
S30243,2023,EEE,Male,9.18,"SQL, Java, C++, Cloud, Machine Learning",Amazon,Cloud Engineer,2025-05-15,16.17,Placed
S30244,2022,ECE,Female,6.29,"Cybersecurity, Machine Learning, Python, SQL",Google,Analyst,2023-01-01,21.94,Unplaced
S30245,2025,CIVIL,Female,9.15,"Java, C++, Cloud, Cybersecurity, Computer Vision",TCS,Cloud Engineer,2025-04-10,7.67,Placed
S30246,2025,AIML,Male,7.78,"DevOps, NLP, Node.js, Deep Learning, Machine Learning",HCL,AI Engineer,2024-02-09,27.77,Unplaced
S30247,2023,CIVIL,Male,6.87,"C++, Deep Learning, DevOps, NLP",Facebook,System Engineer,2025-02-22,28.19,Unplaced
S30248,2024,CSE,Male,9.38,"DevOps, Node.js, NLP, Cybersecurity, Cloud",HCL,System Engineer,2023-03-11,17.98,Unplaced
S30249,2023,CSE,Female,5.79,"Python, Java",Google,Cloud Engineer,2024-06-06,14.94,Unplaced
S30250,2025,EEE,Female,5.02,"NLP, Computer Vision",Facebook,AI Engineer,2023-11-18,27.36,Unplaced
S30251,2023,CIVIL,Female,6.16,"React, NLP, Data Science, Machine Learning",Wipro,Web Developer,2024-11-04,12.96,Placed
S30252,2025,AIML,Male,5.65,"Computer Vision, Cybersecurity",Apple,Web Developer,2023-10-17,35.79,Unplaced
S30253,2022,MECH,Female,9.48,"DevOps, React, Cybersecurity, Node.js, Deep Learning",Facebook,Software Engineer,2024-08-12,23.42,Unplaced
S30254,2021,IT,Female,9.48,"C++, NLP, React, DevOps, Python",Microsoft,Web Developer,2024-02-11,23.92,Unplaced
S30255,2024,ECE,Male,7.99,"Python, Cloud",Apple,Web Developer,2025-05-03,27.78,Unplaced
S30256,2022,CIVIL,Male,7.8,"Node.js, Deep Learning",HCL,Software Engineer,2024-05-30,18.8,Unplaced
S30257,2021,AIML,Male,6.55,"Data Science, NLP, DevOps, Computer Vision",Infosys,Analyst,2023-11-16,34.32,Unplaced
S30258,2023,ECE,Male,9.21,"Java, C++, SQL, Data Science, Cloud",Facebook,AI Engineer,2024-06-04,37.62,Placed
S30259,2025,CIVIL,Female,9.01,"Cybersecurity, NLP, AI, Machine Learning",HCL,Data Scientist,2025-01-20,3.97,Placed
S30260,2025,AIML,Female,7.7,"Cloud, Python",Facebook,Analyst,2024-05-19,28.64,Unplaced
S30261,2025,ECE,Female,6.19,"Java, Cybersecurity, AI, React, NLP",Facebook,Cloud Engineer,2022-10-16,12.16,Unplaced
S30262,2022,AIML,Male,6.86,"AI, NLP, Python, Computer Vision",TCS,AI Engineer,2024-05-24,7.55,Unplaced
S30263,2022,ECE,Female,7.75,"React, NLP, Computer Vision, DevOps",HCL,Web Developer,2023-04-21,28.06,Placed
S30264,2024,ECE,Female,7.48,"Python, Java, Node.js, SQL",HCL,Software Engineer,2023-06-28,7.15,Unplaced
S30265,2024,ECE,Female,9.05,"Node.js, AI",Accenture,System Engineer,2022-08-29,25.82,Unplaced
S30266,2024,AIML,Male,5.05,"Machine Learning, DevOps, React",TCS,Web Developer,2024-09-01,29.95,Placed
S30267,2023,MECH,Female,8.55,"Computer Vision, C++, Deep Learning",Google,Analyst,2025-04-15,20.25,Placed
S30268,2021,MECH,Male,6.94,"Machine Learning, Cybersecurity, AI, React",Google,Software Engineer,2024-10-22,13.88,Placed
S30269,2025,AIML,Male,8.07,"Java, Deep Learning",Accenture,Web Developer,2024-06-26,17.13,Unplaced
S30270,2021,AIML,Female,6.35,"NLP, Machine Learning",Google,Data Scientist,2025-01-06,12.08,Unplaced
S30271,2021,CIVIL,Male,5.15,"Python, Deep Learning, Node.js, Machine Learning, C++",TCS,Web Developer,2023-08-02,37.83,Unplaced
S30272,2023,EEE,Female,9.06,"React, Cybersecurity, Computer Vision, Python",Infosys,System Engineer,2022-10-11,26.93,Placed
S30273,2025,ECE,Male,5.11,"C++, Java, Deep Learning",Amazon,Web Developer,2024-07-31,23.3,Unplaced
S30274,2021,MECH,Male,9.79,"Cloud, C++, SQL, Python",Accenture,AI Engineer,2025-06-16,23.46,Placed
S30275,2024,MECH,Male,7.36,"Deep Learning, Node.js, Java",Wipro,System Engineer,2024-11-05,15.43,Unplaced
S30276,2024,MECH,Male,8.64,"Machine Learning, Java",Microsoft,Analyst,2023-11-14,5.72,Unplaced
S30277,2021,IT,Male,9.96,"Computer Vision, NLP, Cloud",Amazon,AI Engineer,2024-12-13,6.13,Unplaced
S30278,2023,IT,Female,6.84,"Python, Machine Learning",Accenture,AI Engineer,2024-02-02,26.83,Unplaced
S30279,2025,AIML,Female,6.88,"SQL, DevOps",Google,AI Engineer,2023-08-10,31.07,Unplaced
S30280,2024,AIML,Male,5.87,"C++, Data Science, Deep Learning",Microsoft,Analyst,2022-12-05,42.45,Placed
S30281,2024,IT,Female,5.51,"Deep Learning, Machine Learning",Wipro,Analyst,2025-02-21,32.81,Unplaced
S30282,2025,MECH,Male,8.45,"DevOps, Computer Vision, Cybersecurity, AI",Wipro,System Engineer,2023-11-10,35.3,Placed
S30283,2023,AIML,Male,7.84,"C++, React, DevOps, Cybersecurity, Java",HCL,Analyst,2023-02-24,25.13,Unplaced
S30284,2022,AIML,Male,6.15,"Computer Vision, SQL, Machine Learning, Python, Cloud",Amazon,Data Scientist,2023-09-05,19.98,Unplaced
S30285,2023,ECE,Male,5.13,"Deep Learning, Cybersecurity, SQL",TCS,Analyst,2022-10-31,34.77,Unplaced
S30286,2024,MECH,Female,8.66,"React, DevOps, Machine Learning, Data Science, NLP",Amazon,AI Engineer,2022-10-15,5.08,Unplaced
S30287,2021,ECE,Female,9.85,"Java, Cybersecurity",Facebook,Data Scientist,2025-08-03,29.34,Unplaced
S30288,2022,AIML,Male,8.62,"Deep Learning, NLP, AI, Cloud",Facebook,Cloud Engineer,2024-10-25,3.89,Unplaced
S30289,2022,CSE,Female,6.67,"Cybersecurity, Node.js, Data Science",HCL,AI Engineer,2023-06-26,31.71,Placed
S30290,2022,ECE,Male,5.86,"Data Science, Cybersecurity, Cloud, DevOps, NLP",TCS,Web Developer,2024-06-19,34.82,Unplaced
S30291,2024,CIVIL,Female,6.71,"Python, React, Node.js",Apple,System Engineer,2025-02-03,25.75,Placed
S30292,2022,MECH,Female,8.68,"Java, C++",Apple,Data Scientist,2022-11-06,8.97,Placed
S30293,2023,IT,Female,9.03,"AI, Computer Vision, Data Science, Java",TCS,Data Scientist,2022-09-11,20.89,Unplaced
S30294,2025,AIML,Female,8.97,"React, NLP, SQL, Cloud, Node.js",Apple,Web Developer,2024-09-07,39.87,Placed
S30295,2021,CIVIL,Female,9.79,"Cloud, Node.js, DevOps",Infosys,Cloud Engineer,2023-02-25,34.67,Placed
S30296,2022,CSE,Male,9.81,"Java, DevOps, React, AI",Apple,Data Scientist,2023-05-15,35.09,Placed
S30297,2021,MECH,Female,9.44,"Node.js, SQL",Apple,Cloud Engineer,2024-10-11,5.44,Placed
S30298,2022,CSE,Female,7.68,"Deep Learning, DevOps, Computer Vision, C++",TCS,Web Developer,2023-11-30,3.93,Placed
S30299,2022,EEE,Female,5.3,"Data Science, Cloud, Cybersecurity",Accenture,System Engineer,2023-08-28,6.74,Unplaced
S30300,2021,EEE,Male,6.17,"SQL, Java, Python",Amazon,AI Engineer,2025-06-16,6.0,Unplaced
S30301,2024,CSE,Male,5.75,"NLP, C++, React, Deep Learning",Accenture,Analyst,2022-09-21,11.51,Placed
S30302,2021,AIML,Male,7.06,"SQL, Java, Node.js",Amazon,Web Developer,2024-11-14,12.79,Unplaced
S30303,2022,AIML,Male,7.68,"React, Python, NLP, Cloud",Google,Software Engineer,2024-12-03,36.64,Placed
S30304,2023,CSE,Female,9.04,"Cloud, Cybersecurity",Microsoft,Cloud Engineer,2024-05-25,23.76,Unplaced
S30305,2025,MECH,Male,9.27,"DevOps, Computer Vision, React",Google,Cloud Engineer,2022-11-12,10.52,Unplaced
S30306,2021,EEE,Male,5.94,"Deep Learning, Machine Learning, DevOps, Computer Vision",Wipro,AI Engineer,2025-03-29,27.75,Unplaced
S30307,2025,AIML,Male,7.14,"Cloud, Node.js, SQL, Computer Vision, Cybersecurity",Wipro,AI Engineer,2023-02-14,6.03,Unplaced
S30308,2025,IT,Female,5.97,"Cybersecurity, AI, Deep Learning, Cloud, NLP",Wipro,Analyst,2024-02-03,18.34,Unplaced
S30309,2021,CSE,Male,5.98,"C++, Python, SQL, Machine Learning, Computer Vision",Facebook,Web Developer,2023-03-04,35.1,Placed
S30310,2023,MECH,Male,9.27,"DevOps, SQL, AI, Machine Learning, Computer Vision",Microsoft,Analyst,2023-09-18,41.16,Placed
S30311,2025,IT,Male,5.87,"SQL, Deep Learning, AI, Python",Accenture,Web Developer,2024-12-09,32.89,Placed
S30312,2023,IT,Female,8.76,"C++, Deep Learning, SQL, Cybersecurity",Wipro,Web Developer,2024-09-01,41.56,Unplaced
S30313,2024,CSE,Male,9.91,"C++, Java",Amazon,System Engineer,2022-11-25,11.79,Placed
S30314,2025,CSE,Female,7.38,"Cybersecurity, Node.js, Python, React",Microsoft,Web Developer,2024-02-19,10.46,Placed
S30315,2022,AIML,Female,9.34,"Java, React, NLP",Microsoft,AI Engineer,2023-07-31,28.43,Unplaced
S30316,2022,MECH,Female,6.67,"React, NLP, Java, Cybersecurity",Google,Data Scientist,2023-06-24,20.84,Unplaced
S30317,2024,CSE,Female,5.72,"Computer Vision, SQL, AI, Java",Wipro,AI Engineer,2023-02-27,41.71,Unplaced
S30318,2021,ECE,Female,9.42,"Deep Learning, React, Data Science, Java",Wipro,Data Scientist,2024-11-29,21.82,Placed
S30319,2024,ECE,Male,7.5,"AI, Deep Learning",Facebook,System Engineer,2023-02-23,40.36,Unplaced
S30320,2024,ECE,Male,8.2,"Deep Learning, SQL, Computer Vision",Google,Analyst,2023-05-15,8.02,Placed
S30321,2023,CSE,Female,9.46,"C++, DevOps, Machine Learning",Google,Web Developer,2023-08-28,27.91,Placed
S30322,2025,CIVIL,Male,6.65,"Python, NLP",Google,AI Engineer,2023-10-21,14.33,Unplaced
S30323,2024,CSE,Male,8.55,"Node.js, Computer Vision, C++, Deep Learning",Wipro,Web Developer,2023-03-09,24.26,Placed
S30324,2022,EEE,Female,8.27,"Cloud, NLP",Apple,Cloud Engineer,2022-09-02,22.9,Unplaced
S30325,2024,CSE,Male,8.93,"Node.js, Data Science, Computer Vision, Cloud, NLP",TCS,AI Engineer,2024-09-17,28.1,Placed
S30326,2023,IT,Male,6.05,"Python, Cybersecurity, Data Science, SQL, NLP",Amazon,AI Engineer,2025-04-24,44.22,Placed
S30327,2021,CSE,Male,7.09,"Cloud, Machine Learning, Deep Learning, AI",Infosys,System Engineer,2025-01-24,34.23,Placed
S30328,2025,AIML,Female,9.17,"Computer Vision, DevOps",Facebook,System Engineer,2024-05-04,43.15,Unplaced
S30329,2021,CIVIL,Female,7.32,"React, Cloud",Infosys,Analyst,2022-11-07,41.83,Placed
S30330,2021,EEE,Male,7.4,"Data Science, DevOps, Python, Machine Learning, SQL",TCS,Software Engineer,2023-10-17,40.97,Unplaced
S30331,2022,CIVIL,Female,9.58,"Computer Vision, Python, Cloud",Accenture,AI Engineer,2023-09-11,11.29,Placed
S30332,2023,EEE,Female,5.58,"Python, Cybersecurity, React",Facebook,Data Scientist,2023-10-13,28.85,Placed
S30333,2025,AIML,Male,8.06,"React, Machine Learning, Computer Vision",HCL,AI Engineer,2025-04-08,43.87,Placed
S30334,2021,IT,Female,6.23,"Python, React, SQL",Facebook,Data Scientist,2024-11-18,18.0,Placed
S30335,2021,AIML,Male,9.34,"Java, Node.js",HCL,Web Developer,2024-11-06,9.3,Unplaced
S30336,2021,EEE,Female,5.15,"SQL, Node.js",Microsoft,Analyst,2024-06-09,24.97,Placed
S30337,2023,CIVIL,Male,6.6,"Cybersecurity, Data Science",Amazon,Data Scientist,2022-11-09,41.39,Unplaced
S30338,2023,IT,Female,6.64,"Data Science, SQL, Node.js, Cloud",Facebook,Software Engineer,2024-08-25,9.54,Placed
S30339,2022,ECE,Male,8.52,"Machine Learning, Python, Computer Vision",Apple,Web Developer,2024-01-05,34.14,Placed
S30340,2022,ECE,Female,8.34,"Node.js, React, Data Science, DevOps, Deep Learning",Microsoft,System Engineer,2022-08-24,13.59,Unplaced
S30341,2021,AIML,Male,7.17,"Cybersecurity, Cloud",HCL,Software Engineer,2022-11-15,38.6,Placed
S30342,2023,EEE,Female,9.04,"DevOps, Machine Learning, Computer Vision, Java, Python",Google,Data Scientist,2023-03-07,4.28,Unplaced
S30343,2022,AIML,Male,7.13,"AI, NLP",Apple,Analyst,2022-11-01,39.31,Unplaced
S30344,2025,EEE,Female,7.71,"AI, Node.js",Accenture,AI Engineer,2023-03-03,10.03,Placed
S30345,2021,ECE,Female,5.88,"NLP, Cloud, AI, Data Science",Apple,Cloud Engineer,2022-11-07,36.29,Unplaced
S30346,2025,EEE,Female,8.69,"DevOps, C++, Data Science, Computer Vision, Cloud",Accenture,Software Engineer,2022-12-06,17.76,Placed
S30347,2023,EEE,Male,7.27,"Java, NLP, Deep Learning",HCL,System Engineer,2024-09-10,8.27,Placed
S30348,2024,CIVIL,Male,5.72,"Node.js, NLP",Microsoft,Software Engineer,2022-10-12,39.73,Unplaced
S30349,2022,CSE,Female,6.74,"React, SQL, Java, AI, Python",Facebook,System Engineer,2023-01-02,33.29,Unplaced
S30350,2022,CIVIL,Female,6.46,"Java, Machine Learning, Data Science",Amazon,Software Engineer,2024-10-30,4.09,Placed
S30351,2021,AIML,Male,6.29,"Machine Learning, Data Science, Cloud, NLP, AI",Microsoft,AI Engineer,2024-10-10,14.67,Placed
S30352,2024,EEE,Female,8.53,"Computer Vision, Deep Learning",Infosys,AI Engineer,2024-09-21,25.97,Placed
S30353,2024,AIML,Male,6.47,"Computer Vision, AI, Deep Learning, Data Science, SQL",TCS,AI Engineer,2023-12-25,25.55,Placed
S30354,2024,ECE,Female,6.24,"AI, Deep Learning",HCL,Analyst,2023-04-22,16.15,Placed
S30355,2023,IT,Male,8.22,"AI, SQL, NLP, Cloud, Python",Apple,Software Engineer,2023-12-23,40.13,Unplaced
S30356,2023,EEE,Female,8.47,"React, Cloud, NLP, Computer Vision, Node.js",TCS,System Engineer,2022-12-11,12.45,Unplaced
S30357,2022,MECH,Female,8.23,"AI, C++, SQL",Facebook,Data Scientist,2024-02-18,23.79,Placed
S30358,2024,AIML,Female,7.87,"DevOps, SQL, Machine Learning, Node.js",Amazon,Cloud Engineer,2024-04-12,42.51,Unplaced
S30359,2023,ECE,Male,6.27,"AI, Cloud",Apple,AI Engineer,2025-05-22,30.76,Placed
S30360,2023,AIML,Female,9.55,"Machine Learning, Python, Computer Vision, React, Deep Learning",TCS,Software Engineer,2024-04-18,8.85,Unplaced
S30361,2024,AIML,Male,9.98,"React, Node.js, DevOps, Cloud, Machine Learning",Amazon,Cloud Engineer,2025-02-18,11.4,Unplaced
S30362,2022,AIML,Female,6.65,"DevOps, Python, Deep Learning",Accenture,Web Developer,2023-12-07,14.49,Placed
S30363,2021,CSE,Female,9.31,"Computer Vision, Data Science, AI, Machine Learning",Facebook,Cloud Engineer,2024-03-04,29.17,Unplaced
S30364,2023,EEE,Female,9.48,"C++, Java, Data Science, Python",HCL,Software Engineer,2023-10-07,15.89,Unplaced
S30365,2021,EEE,Female,6.48,"Cloud, SQL, Machine Learning, DevOps",Infosys,Web Developer,2023-06-14,39.21,Unplaced
S30366,2022,MECH,Male,7.86,"Deep Learning, React, Cybersecurity, Java, Machine Learning",Accenture,AI Engineer,2024-01-14,3.57,Unplaced
S30367,2025,MECH,Female,8.9,"Cloud, Deep Learning, Python",TCS,Software Engineer,2024-06-17,22.87,Unplaced
S30368,2022,ECE,Male,5.5,"Machine Learning, Deep Learning, Java, React, Data Science",Wipro,Web Developer,2023-03-02,22.1,Placed
S30369,2025,ECE,Male,6.44,"Cloud, SQL, Java",Facebook,AI Engineer,2023-03-08,11.06,Placed
S30370,2024,IT,Male,9.03,"Machine Learning, Java, Cybersecurity, Node.js",Google,Software Engineer,2024-12-31,8.27,Unplaced
S30371,2023,AIML,Male,9.11,"AI, Data Science, Java, NLP, DevOps",HCL,Web Developer,2022-08-27,15.65,Placed
S30372,2022,EEE,Female,9.05,"Machine Learning, NLP, Java, C++, Node.js",Google,System Engineer,2024-04-03,9.34,Unplaced
S30373,2022,CSE,Male,8.11,"Machine Learning, Data Science",Google,Web Developer,2022-12-24,28.75,Unplaced
S30374,2022,IT,Male,8.64,"Computer Vision, Cloud, Node.js, Data Science",Infosys,Analyst,2025-01-18,30.25,Unplaced
S30375,2024,ECE,Female,9.2,"Computer Vision, NLP, Java",Infosys,Analyst,2023-05-26,8.84,Unplaced
S30376,2024,ECE,Female,8.69,"Cybersecurity, Deep Learning, Java, Machine Learning",Apple,Data Scientist,2022-10-27,23.22,Unplaced
S30377,2021,MECH,Male,8.37,"Java, React, Computer Vision",Amazon,Software Engineer,2024-03-23,18.6,Unplaced
S30378,2025,CIVIL,Male,8.06,"NLP, Deep Learning",Apple,Cloud Engineer,2024-08-06,26.09,Placed
S30379,2022,AIML,Female,5.18,"Cybersecurity, DevOps, Machine Learning, React",Microsoft,Analyst,2025-03-17,18.87,Unplaced
S30380,2023,AIML,Male,9.4,"Cloud, Data Science, Python, C++",HCL,Web Developer,2025-05-28,7.01,Placed
S30381,2024,EEE,Male,9.36,"Deep Learning, SQL, C++, Java, AI",Google,Software Engineer,2024-12-09,16.51,Placed
S30382,2023,AIML,Female,8.24,"AI, Python, Data Science",Wipro,Cloud Engineer,2024-04-03,35.08,Placed
S30383,2021,AIML,Female,5.76,"Cloud, Node.js",TCS,System Engineer,2025-05-07,25.08,Placed
S30384,2025,CIVIL,Male,8.68,"Node.js, Machine Learning, Java, DevOps, AI",Google,Cloud Engineer,2022-10-28,11.17,Unplaced
S30385,2023,IT,Female,8.23,"Computer Vision, Cloud, Data Science, NLP",Infosys,Cloud Engineer,2025-04-15,10.39,Unplaced
S30386,2022,CIVIL,Male,7.13,"Python, DevOps",Facebook,AI Engineer,2024-06-22,44.21,Placed
S30387,2023,CSE,Female,5.09,"Data Science, C++",TCS,Data Scientist,2022-11-12,42.13,Unplaced
S30388,2022,IT,Male,8.42,"Deep Learning, DevOps, SQL, Computer Vision",Google,Data Scientist,2024-03-22,14.36,Unplaced
S30389,2023,CSE,Male,8.95,"React, Cybersecurity, Node.js",Infosys,Software Engineer,2025-04-22,44.48,Unplaced
S30390,2022,ECE,Male,8.79,"React, AI, Deep Learning, NLP",HCL,AI Engineer,2024-09-30,28.78,Unplaced
S30391,2025,CIVIL,Female,9.29,"Java, Computer Vision, C++, Cloud",TCS,Cloud Engineer,2025-08-17,30.23,Placed
S30392,2023,AIML,Male,7.04,"C++, Java, Deep Learning",Facebook,Web Developer,2023-12-24,16.45,Unplaced
S30393,2022,MECH,Male,7.82,"Cloud, Cybersecurity",Google,Analyst,2024-06-05,28.83,Unplaced
S30394,2025,CIVIL,Female,8.91,"NLP, Machine Learning, Java, SQL, Python",HCL,AI Engineer,2025-08-04,32.65,Placed
S30395,2024,CSE,Female,9.21,"AI, Data Science",Accenture,Analyst,2024-06-01,4.09,Placed
S30396,2024,AIML,Male,7.02,"NLP, Node.js, C++",Wipro,Web Developer,2024-08-06,22.5,Unplaced
S30397,2022,AIML,Male,9.76,"NLP, C++, DevOps, React, Data Science",Infosys,Software Engineer,2022-09-18,39.22,Unplaced
S30398,2022,EEE,Male,6.7,"NLP, Node.js, React",Infosys,AI Engineer,2023-09-06,15.33,Unplaced
S30399,2021,CSE,Female,7.36,"Java, AI, SQL, Data Science, React",Amazon,Cloud Engineer,2023-07-27,40.32,Unplaced
S30400,2024,EEE,Male,5.08,"NLP, React",Microsoft,System Engineer,2024-12-01,30.75,Unplaced
S30401,2023,IT,Male,7.92,"AI, React",Wipro,AI Engineer,2023-10-15,37.81,Placed
S30402,2024,CIVIL,Male,7.64,"Deep Learning, Machine Learning, C++",Wipro,AI Engineer,2025-08-05,24.04,Placed
S30403,2023,CIVIL,Female,8.9,"Data Science, Cloud",Amazon,Web Developer,2025-02-23,19.87,Placed
S30404,2024,EEE,Male,8.87,"SQL, React, Java",HCL,Software Engineer,2022-12-11,25.61,Unplaced
S30405,2023,CIVIL,Male,7.01,"C++, Data Science, Cloud",Google,AI Engineer,2024-06-12,18.0,Placed
S30406,2023,IT,Male,9.9,"DevOps, NLP, Machine Learning",Apple,Analyst,2023-08-05,11.05,Placed
S30407,2021,AIML,Male,7.65,"Java, Cybersecurity, Cloud",TCS,AI Engineer,2024-06-13,32.68,Unplaced
S30408,2025,IT,Female,9.94,"React, NLP",Infosys,Cloud Engineer,2023-03-12,24.4,Unplaced
S30409,2021,IT,Male,7.3,"React, Node.js, Machine Learning",HCL,AI Engineer,2022-10-04,34.56,Placed
S30410,2025,CIVIL,Male,5.02,"NLP, SQL, Node.js, React",TCS,Analyst,2024-01-09,38.94,Placed
S30411,2025,AIML,Female,7.78,"Node.js, C++, Python, NLP",Wipro,Web Developer,2024-03-25,36.78,Placed
S30412,2025,AIML,Male,5.24,"C++, NLP",HCL,Web Developer,2025-01-06,32.89,Unplaced
S30413,2023,EEE,Female,9.78,"Computer Vision, DevOps",Wipro,AI Engineer,2023-10-03,19.94,Unplaced
S30414,2024,ECE,Male,8.93,"Node.js, Python, Java, Computer Vision",Infosys,Data Scientist,2023-02-26,25.43,Unplaced
S30415,2024,AIML,Female,9.82,"Data Science, SQL",Microsoft,Cloud Engineer,2024-08-12,19.09,Placed
S30416,2022,MECH,Female,7.6,"Data Science, Node.js, Machine Learning",TCS,Cloud Engineer,2025-07-29,38.88,Unplaced
S30417,2025,IT,Female,5.59,"Cloud, Computer Vision",HCL,Cloud Engineer,2023-03-01,10.84,Unplaced
S30418,2024,CIVIL,Male,5.65,"SQL, Machine Learning, Python, AI",Facebook,AI Engineer,2025-06-15,25.75,Unplaced
S30419,2023,MECH,Female,6.65,"Python, Machine Learning, AI, Node.js",Accenture,AI Engineer,2024-11-22,29.77,Placed
S30420,2021,CSE,Male,7.54,"AI, React, Java, Node.js, Computer Vision",Facebook,Software Engineer,2024-03-28,17.37,Placed
S30421,2023,EEE,Female,6.6,"SQL, Cloud, Cybersecurity",Wipro,System Engineer,2025-06-24,24.51,Unplaced
S30422,2025,ECE,Male,9.61,"Computer Vision, Deep Learning, Cloud, C++",HCL,Data Scientist,2023-02-06,9.08,Placed
S30423,2024,CSE,Female,9.35,"DevOps, Cybersecurity, Machine Learning, SQL, Deep Learning",Accenture,AI Engineer,2023-12-29,12.41,Unplaced
S30424,2025,MECH,Female,8.53,"Deep Learning, NLP",Facebook,Analyst,2025-01-13,11.88,Placed
S30425,2021,IT,Male,5.34,"AI, Cybersecurity, React",Apple,Web Developer,2024-11-25,27.78,Unplaced
S30426,2025,AIML,Male,9.8,"Cybersecurity, NLP, AI, React, Cloud",TCS,Web Developer,2023-01-29,23.6,Unplaced
S30427,2023,AIML,Female,5.94,"Java, Computer Vision, C++",Wipro,Software Engineer,2025-02-20,37.72,Unplaced
S30428,2022,ECE,Male,6.45,"Deep Learning, Cloud, SQL",HCL,AI Engineer,2022-08-29,4.65,Unplaced
S30429,2025,AIML,Male,8.91,"Java, Data Science, Node.js, Deep Learning",Infosys,Web Developer,2024-08-26,18.02,Placed
S30430,2025,EEE,Male,7.51,"C++, NLP",Microsoft,AI Engineer,2023-04-01,15.58,Unplaced
S30431,2022,AIML,Male,6.23,"NLP, Node.js, AI",TCS,Data Scientist,2023-08-23,40.63,Unplaced
S30432,2023,CSE,Female,7.09,"NLP, AI, Python, Cloud",Accenture,Software Engineer,2024-04-16,42.68,Unplaced
S30433,2024,MECH,Female,9.99,"Computer Vision, Cybersecurity",TCS,Cloud Engineer,2022-10-29,6.09,Placed
S30434,2021,ECE,Male,7.36,"C++, Data Science",Google,System Engineer,2024-11-17,4.39,Unplaced
S30435,2024,ECE,Female,8.92,"SQL, React, Node.js, Data Science",TCS,Web Developer,2023-01-11,40.0,Placed
S30436,2025,IT,Male,5.56,"Machine Learning, Cloud, Computer Vision, Data Science, AI",HCL,Web Developer,2025-01-14,7.3,Unplaced
S30437,2022,MECH,Male,7.19,"Computer Vision, Node.js",Amazon,Cloud Engineer,2023-01-23,4.68,Unplaced
S30438,2021,CSE,Male,9.21,"Data Science, NLP, SQL",Infosys,Data Scientist,2025-06-11,40.85,Unplaced
S30439,2023,EEE,Male,8.78,"Node.js, Cybersecurity",Amazon,System Engineer,2024-03-27,8.6,Placed
S30440,2022,EEE,Female,6.91,"React, Cloud, Python",TCS,Analyst,2023-05-27,28.58,Placed
S30441,2022,AIML,Male,8.31,"React, NLP, Java, C++",Amazon,Analyst,2022-09-27,30.95,Placed
S30442,2023,ECE,Female,6.26,"Machine Learning, Computer Vision",Google,System Engineer,2024-02-03,33.69,Unplaced
S30443,2021,CSE,Female,7.69,"AI, Cybersecurity",Infosys,Web Developer,2023-02-26,22.46,Placed
