StudentID,Year,Department,Gender,CGPA,Skills,Company,Role,OfferDate,CTC_LPA,Status
S20221,2022,ECE,Female,8.13,"NLP, Node.js",Infosys,Data Scientist,2024-03-02,33.41,Unplaced
S20222,2021,IT,Female,7.82,"DevOps, Java",Accenture,Data Scientist,2023-09-24,6.86,Placed
S20223,2022,CIVIL,Male,7.54,"Data Science, SQL",TCS,Software Engineer,2025-07-20,6.51,Placed
S20224,2024,CIVIL,Female,6.18,"Python, C++, Cybersecurity, Data Science, Machine Learning",Apple,System Engineer,2024-06-09,19.92,Unplaced
S20225,2022,IT,Female,8.76,"AI, C++, React, Cybersecurity",Infosys,Data Scientist,2023-10-29,11.66,Placed
S20226,2025,EEE,Female,5.58,"Java, Machine Learning",Wipro,Data Scientist,2024-11-16,30.44,Placed
S20227,2023,CIVIL,Male,6.73,"SQL, Deep Learning",Facebook,Data Scientist,2022-08-29,37.99,Placed
S20228,2021,ECE,Female,7.99,"DevOps, C++, Computer Vision, React, NLP",Microsoft,Software Engineer,2023-04-13,12.19,Unplaced
S20229,2021,ECE,Male,9.21,"Cloud, DevOps",Apple,System Engineer,2022-10-16,35.35,Placed
S20230,2025,MECH,Male,9.16,"AI, C++, Data Science, NLP, SQL",TCS,System Engineer,2024-04-10,27.91,Placed
S20231,2021,CIVIL,Female,7.19,"Machine Learning, React, Deep Learning",Amazon,Data Scientist,2024-05-17,44.6,Unplaced
S20232,2025,CIVIL,Female,10.0,"Cybersecurity, Node.js, DevOps, Deep Learning",Google,System Engineer,2023-04-27,15.03,Unplaced
S20233,2021,CIVIL,Female,6.35,"Python, Cloud, DevOps, AI, React",Facebook,Web Developer,2023-02-10,6.8,Unplaced
S20234,2023,CSE,Female,7.6,"Data Science, Deep Learning",Facebook,Data Scientist,2024-10-25,6.83,Placed
S20235,2024,IT,Male,8.81,"React, Node.js, Cloud",TCS,Analyst,2023-01-05,6.11,Unplaced
S20236,2023,CSE,Male,7.29,"Machine Learning, Cybersecurity, SQL, Data Science, React",HCL,System Engineer,2023-08-31,30.09,Placed
S20237,2023,AIML,Female,8.77,"NLP, Deep Learning",HCL,Data Scientist,2023-01-27,4.99,Unplaced
S20238,2025,IT,Female,5.25,"Java, Data Science, React, DevOps",Accenture,Data Scientist,2023-01-23,9.44,Placed
S20239,2022,MECH,Male,7.22,"Machine Learning, AI, Cloud, Python",Amazon,Web Developer,2022-09-21,16.77,Unplaced
S20240,2023,CIVIL,Female,6.78,"C++, Cloud, Cybersecurity, Machine Learning, Deep Learning",Infosys,Cloud Engineer,2023-05-31,17.51,Unplaced
S20241,2025,IT,Female,7.8,"AI, Node.js, DevOps",Accenture,AI Engineer,2023-08-16,28.32,Unplaced
S20242,2023,MECH,Female,5.02,"Data Science, AI, NLP, Python, Deep Learning",Facebook,Cloud Engineer,2023-02-01,19.83,Placed
S20243,2025,IT,Male,7.47,"Data Science, Node.js, React",Accenture,Cloud Engineer,2023-07-25,23.14,Placed
S20244,2022,IT,Female,5.57,"Computer Vision, C++, Machine Learning",Facebook,Cloud Engineer,2022-09-28,15.98,Placed
S20245,2025,IT,Male,5.78,"Cybersecurity, Node.js",Accenture,Software Engineer,2024-11-07,29.35,Placed
S20246,2023,AIML,Female,8.08,"DevOps, NLP",Apple,Analyst,2025-06-27,11.53,Unplaced
S20247,2022,IT,Female,6.96,"Cybersecurity, DevOps, Computer Vision",Amazon,Web Developer,2024-08-12,9.84,Unplaced
S20248,2022,EEE,Female,9.09,"React, Data Science, Machine Learning",Infosys,Cloud Engineer,2024-07-27,33.84,Placed
S20249,2021,IT,Female,8.84,"Node.js, C++, Python, Computer Vision, NLP",Wipro,System Engineer,2023-12-16,6.53,Placed
S20250,2023,IT,Male,8.85,"Cloud, Node.js, Deep Learning",Facebook,Cloud Engineer,2024-11-30,43.76,Unplaced
S20251,2025,ECE,Female,7.07,"Computer Vision, C++, AI",Microsoft,System Engineer,2025-05-14,3.62,Unplaced
S20252,2024,CSE,Female,9.19,"C++, AI, Deep Learning",Facebook,System Engineer,2024-04-03,11.44,Unplaced
S20253,2022,IT,Male,9.17,"NLP, Cloud, React, Node.js",HCL,Web Developer,2023-07-18,36.99,Placed
S20254,2022,CSE,Male,8.15,"Cloud, React",Wipro,AI Engineer,2025-07-20,34.3,Placed
S20255,2023,CIVIL,Female,8.93,"Data Science, C++, Node.js, Cybersecurity",Infosys,Data Scientist,2023-07-14,6.74,Unplaced
S20256,2023,ECE,Male,7.36,"SQL, Cloud",Google,Software Engineer,2024-06-25,18.49,Unplaced
S20257,2024,ECE,Female,5.84,"C++, Data Science",Accenture,Cloud Engineer,2024-06-13,13.36,Unplaced
S20258,2025,AIML,Female,8.6,"Node.js, AI, Machine Learning, DevOps",Microsoft,Analyst,2024-10-24,24.49,Unplaced
S20259,2023,AIML,Male,8.64,"Data Science, SQL, Deep Learning",Microsoft,Web Developer,2022-09-24,22.2,Unplaced
S20260,2021,MECH,Male,5.92,"Cloud, Java",Wipro,Data Scientist,2025-02-09,22.31,Placed
S20261,2023,AIML,Female,7.97,"Java, Deep Learning, C++, DevOps",TCS,System Engineer,2025-02-25,19.09,Placed
S20262,2024,ECE,Female,5.48,"Java, Python, DevOps, Node.js, Deep Learning",Facebook,Software Engineer,2022-11-09,34.67,Placed
S20263,2023,IT,Female,5.66,"Data Science, Machine Learning, SQL, Deep Learning, Python",Accenture,Cloud Engineer,2024-06-01,31.86,Unplaced
S20264,2023,CIVIL,Female,6.97,"Computer Vision, Deep Learning, React, Python, Machine Learning",Microsoft,AI Engineer,2024-11-14,31.07,Placed
S20265,2023,CIVIL,Female,6.9,"Java, Data Science, NLP, Cloud, SQL",Facebook,Web Developer,2025-02-10,17.93,Placed
S20266,2024,MECH,Female,8.17,"SQL, Deep Learning",Microsoft,Data Scientist,2023-05-30,15.09,Placed
S20267,2022,CSE,Male,8.31,"Machine Learning, Python",Apple,Analyst,2023-01-14,44.53,Unplaced
S20268,2021,ECE,Male,5.49,"AI, Computer Vision, Data Science, Machine Learning, React",Microsoft,Cloud Engineer,2025-06-17,9.66,Placed
S20269,2021,AIML,Female,9.25,"Computer Vision, Cloud, Deep Learning, React, Node.js",Microsoft,Data Scientist,2024-09-05,18.75,Placed
S20270,2023,ECE,Female,8.57,"Node.js, Java",Amazon,System Engineer,2024-03-12,21.54,Unplaced
S20271,2021,IT,Male,5.41,"AI, DevOps, Cybersecurity, Python, Deep Learning",Accenture,System Engineer,2022-09-21,14.44,Placed
S20272,2024,CSE,Male,8.44,"Cybersecurity, SQL, Cloud",Accenture,Cloud Engineer,2024-11-05,35.81,Placed
S20273,2022,CSE,Male,7.65,"NLP, Computer Vision, Java, SQL",Apple,Web Developer,2023-02-22,38.72,Placed
S20274,2021,AIML,Female,8.01,"DevOps, React, Computer Vision",Apple,Data Scientist,2025-03-27,8.84,Unplaced
S20275,2021,CIVIL,Female,8.09,"Deep Learning, NLP, Java",Apple,Web Developer,2024-03-13,15.41,Placed
S20276,2022,CSE,Male,5.77,"C++, Cloud, Cybersecurity, AI, Python",Facebook,Analyst,2023-11-14,28.1,Placed
S20277,2024,MECH,Male,5.77,"Cybersecurity, Data Science, AI, NLP",Apple,Software Engineer,2025-07-29,37.64,Unplaced
S20278,2021,CIVIL,Male,6.27,"React, Node.js, NLP, Deep Learning",Microsoft,AI Engineer,2024-03-22,17.98,Placed
S20279,2024,AIML,Male,6.81,"Computer Vision, DevOps, React, Cloud, NLP",Infosys,Software Engineer,2023-12-13,37.1,Unplaced
S20280,2022,CIVIL,Male,9.51,"Machine Learning, Cybersecurity",Wipro,Cloud Engineer,2022-09-20,24.18,Placed
S20281,2022,ECE,Female,7.78,"Cloud, Python, Data Science, C++",Amazon,Software Engineer,2025-07-21,17.39,Placed
S20282,2021,CIVIL,Female,8.09,"NLP, Computer Vision",HCL,Cloud Engineer,2024-05-23,43.55,Unplaced
S20283,2024,AIML,Female,8.59,"SQL, Data Science, Deep Learning, Node.js",Infosys,System Engineer,2023-01-26,22.13,Placed
S20284,2021,ECE,Male,8.21,"SQL, DevOps",Google,System Engineer,2023-02-01,10.15,Unplaced
S20285,2022,CSE,Male,5.09,"C++, Node.js, AI",Google,Analyst,2023-12-10,8.25,Unplaced
S20286,2024,MECH,Male,6.95,"Node.js, Cloud, NLP",Wipro,Software Engineer,2023-06-26,18.28,Placed
S20287,2022,EEE,Female,5.39,"Node.js, Cloud, Java",TCS,Analyst,2025-07-01,21.7,Unplaced
S20288,2023,ECE,Male,5.69,"Java, AI, React",Facebook,Software Engineer,2022-09-15,13.81,Unplaced
S20289,2021,CIVIL,Male,5.87,"Java, Python, NLP, Node.js, Deep Learning",Microsoft,AI Engineer,2024-07-23,7.91,Unplaced
S20290,2023,MECH,Male,6.31,"Python, Machine Learning, Cybersecurity, Deep Learning",Infosys,Software Engineer,2022-11-23,31.9,Placed
S20291,2021,IT,Male,9.95,"Node.js, Deep Learning, Machine Learning, Java, Cybersecurity",Apple,Web Developer,2024-05-20,25.39,Unplaced
S20292,2024,AIML,Female,7.49,"Cybersecurity, Java",Amazon,System Engineer,2025-05-08,18.38,Placed
S20293,2022,MECH,Female,8.74,"AI, NLP, Node.js, Python, Machine Learning",Microsoft,Analyst,2024-09-14,31.89,Placed
S20294,2023,MECH,Female,7.29,"Computer Vision, Node.js, NLP, Data Science, Cybersecurity",Accenture,Web Developer,2024-08-10,16.47,Unplaced
S20295,2021,CIVIL,Female,9.93,"DevOps, Computer Vision",Apple,Data Scientist,2023-07-11,5.17,Placed
S20296,2023,EEE,Male,7.86,"Machine Learning, AI, Deep Learning",Google,Software Engineer,2025-02-21,18.87,Placed
S20297,2025,CSE,Female,8.86,"DevOps, NLP, Cybersecurity, Python",Accenture,Web Developer,2025-04-01,12.75,Placed
S20298,2024,AIML,Female,5.8,"Python, React, C++",Apple,AI Engineer,2022-12-14,8.81,Unplaced
S20299,2023,MECH,Female,5.51,"Cybersecurity, Computer Vision, Data Science",HCL,AI Engineer,2022-08-30,29.64,Unplaced
S20300,2021,CIVIL,Female,9.74,"Python, Machine Learning, AI, Java",Facebook,Software Engineer,2023-11-06,29.76,Placed
S20301,2023,EEE,Female,5.43,"Java, C++, NLP",Facebook,Data Scientist,2022-09-28,16.07,Placed
S20302,2025,MECH,Female,6.7,"Deep Learning, Computer Vision, Node.js",Infosys,System Engineer,2024-03-23,22.05,Unplaced
S20303,2021,EEE,Female,7.12,"NLP, Node.js",HCL,Software Engineer,2023-12-10,10.77,Placed
S20304,2025,MECH,Female,7.79,"SQL, AI, Deep Learning",Google,Cloud Engineer,2022-12-18,30.94,Placed
S20305,2024,ECE,Female,9.66,"NLP, SQL, Java, Deep Learning",Amazon,Cloud Engineer,2023-07-28,21.2,Unplaced
S20306,2022,MECH,Male,8.58,"Machine Learning, React",Infosys,Web Developer,2024-09-21,14.21,Placed
S20307,2023,CIVIL,Female,6.2,"Cybersecurity, NLP, AI",Facebook,Analyst,2023-06-16,43.87,Unplaced
S20308,2025,ECE,Female,7.55,"Node.js, Data Science",Infosys,Analyst,2023-02-17,14.62,Unplaced
S20309,2021,CSE,Male,6.22,"Node.js, C++",Amazon,AI Engineer,2025-01-25,12.09,Placed
S20310,2023,CSE,Male,5.7,"SQL, Python, React, Node.js, Computer Vision",Apple,Web Developer,2024-03-24,18.04,Unplaced
S20311,2024,CSE,Male,6.98,"Java, DevOps",Google,Data Scientist,2024-04-21,40.59,Unplaced
S20312,2024,IT,Male,7.98,"Python, C++, SQL",HCL,Cloud Engineer,2024-08-10,18.56,Unplaced
S20313,2022,MECH,Female,9.14,"NLP, Data Science, Cybersecurity",Google,Analyst,2023-03-26,40.22,Placed
S20314,2022,CSE,Male,7.87,"React, Node.js, Python, Java",Accenture,System Engineer,2024-02-08,18.04,Placed
S20315,2025,EEE,Female,6.4,"SQL, DevOps, C++, AI, Cybersecurity",Amazon,Web Developer,2024-04-26,13.82,Placed
S20316,2023,ECE,Female,9.08,"Deep Learning, Computer Vision, Node.js, Machine Learning, React",Apple,Web Developer,2023-02-27,4.53,Placed
S20317,2021,AIML,Female,9.36,"React, Data Science",Wipro,Software Engineer,2023-09-20,28.27,Placed
S20318,2023,MECH,Female,7.56,"Computer Vision, Python",Apple,Cloud Engineer,2023-02-27,11.15,Placed
S20319,2021,CSE,Male,8.42,"NLP, React, DevOps, Node.js, Cloud",Microsoft,AI Engineer,2023-03-01,20.08,Placed
S20320,2024,CIVIL,Female,7.23,"Java, DevOps, Computer Vision",Google,Web Developer,2022-12-25,29.37,Placed
S20321,2025,MECH,Female,7.0,"Node.js, Cybersecurity, Deep Learning, AI",Infosys,Analyst,2025-04-05,42.84,Unplaced
S20322,2024,IT,Female,9.58,"Python, React, Machine Learning, Cybersecurity",HCL,Software Engineer,2024-01-23,5.9,Unplaced
S20323,2021,CSE,Male,5.55,"Python, Node.js, C++, React, Java",Apple,Analyst,2025-05-13,14.62,Placed
S20324,2024,ECE,Female,9.26,"Data Science, Computer Vision, DevOps, Cybersecurity, Java",Accenture,Data Scientist,2024-04-20,30.92,Unplaced
S20325,2022,CIVIL,Male,6.36,"Python, React, Node.js, Computer Vision, NLP",Facebook,Analyst,2023-07-17,23.01,Unplaced
S20326,2025,CSE,Male,9.52,"Python, Computer Vision",Wipro,Data Scientist,2025-08-01,7.27,Unplaced
S20327,2022,EEE,Female,9.08,"Machine Learning, NLP",Wipro,Software Engineer,2023-02-01,27.84,Unplaced
S20328,2021,EEE,Female,6.81,"Cybersecurity, Java, Cloud, Deep Learning",Microsoft,Data Scientist,2022-09-29,17.8,Unplaced
S20329,2021,CSE,Male,7.65,"Java, DevOps, Cybersecurity",Wipro,AI Engineer,2025-04-08,3.7,Unplaced
S20330,2023,CIVIL,Male,5.19,"C++, Java, Cybersecurity, Python",Amazon,Cloud Engineer,2025-06-10,39.83,Unplaced
S20331,2023,AIML,Male,9.3,"AI, Deep Learning",Microsoft,Software Engineer,2024-08-21,33.57,Unplaced
S20332,2022,MECH,Female,5.89,"AI, Node.js, Cybersecurity",HCL,Software Engineer,2022-10-28,18.64,Placed
S20333,2022,MECH,Female,7.3,"NLP, Cybersecurity, Java, Computer Vision",Wipro,Analyst,2024-10-03,29.35,Unplaced
S20334,2024,IT,Female,5.25,"C++, SQL",Accenture,Software Engineer,2023-11-16,11.02,Unplaced
S20335,2023,IT,Female,7.66,"Computer Vision, NLP",Amazon,AI Engineer,2024-02-28,17.05,Placed
S20336,2022,ECE,Female,9.57,"DevOps, Machine Learning, React",Google,AI Engineer,2024-07-31,34.79,Placed
S20337,2022,IT,Female,9.55,"React, Cybersecurity, C++, Python",TCS,Software Engineer,2023-03-29,3.67,Unplaced
S20338,2022,CIVIL,Female,8.42,"Machine Learning, DevOps, Cybersecurity, Deep Learning, Computer Vision",Infosys,Cloud Engineer,2024-03-26,36.86,Unplaced
S20339,2021,MECH,Female,7.45,"Data Science, DevOps, Node.js, Cybersecurity, React",Apple,Software Engineer,2023-10-13,19.12,Placed
S20340,2021,CSE,Male,8.49,"Python, Cloud, Node.js, Computer Vision",Microsoft,AI Engineer,2024-09-12,23.97,Unplaced
S20341,2024,AIML,Male,8.49,"Java, Data Science",Google,Data Scientist,2024-11-16,30.66,Unplaced
S20342,2021,IT,Male,6.62,"Java, React, DevOps, C++",Apple,Data Scientist,2024-09-01,40.14,Placed
S20343,2025,CIVIL,Female,7.95,"NLP, Python, Cybersecurity, Computer Vision, C++",Accenture,AI Engineer,2024-06-02,8.83,Placed
S20344,2025,AIML,Male,6.67,"DevOps, Deep Learning, Machine Learning, Computer Vision, SQL",Wipro,Data Scientist,2024-09-24,38.46,Unplaced
S20345,2021,CIVIL,Female,7.24,"DevOps, React, C++, SQL",Wipro,Data Scientist,2025-07-13,23.46,Unplaced
S20346,2023,CIVIL,Male,9.45,"Data Science, NLP, AI, Node.js",Infosys,Web Developer,2023-11-26,36.34,Placed
S20347,2021,ECE,Male,9.64,"Node.js, Computer Vision, Python, C++, Java",Microsoft,Software Engineer,2024-04-26,23.15,Placed
S20348,2023,IT,Female,6.46,"Data Science, Cybersecurity, Java, Python",Wipro,Analyst,2023-08-16,43.1,Unplaced
S20349,2024,EEE,Male,6.45,"DevOps, NLP, Java",Google,System Engineer,2023-04-21,12.73,Unplaced
S20350,2021,EEE,Male,9.59,"AI, Computer Vision",HCL,Web Developer,2024-09-19,43.09,Unplaced
S20351,2023,IT,Female,6.28,"Machine Learning, C++, Python, Computer Vision",Google,Cloud Engineer,2025-03-05,7.62,Unplaced
S20352,2024,CIVIL,Female,8.0,"Machine Learning, Node.js, Cloud, Java",Microsoft,Web Developer,2023-09-28,31.66,Unplaced
S20353,2022,CIVIL,Female,5.29,"Java, Data Science, NLP, Python, React",Wipro,Web Developer,2024-12-21,20.76,Unplaced
S20354,2021,AIML,Female,9.55,"Data Science, Machine Learning, Cloud",Infosys,Web Developer,2024-06-16,35.67,Unplaced
S20355,2022,AIML,Female,7.95,"Node.js, React, AI, Computer Vision, Cybersecurity",Apple,System Engineer,2025-08-06,3.64,Placed
S20356,2022,IT,Male,8.26,"Node.js, AI, Machine Learning, Python",Microsoft,AI Engineer,2025-07-12,43.25,Unplaced
S20357,2024,CSE,Female,8.58,"Cloud, Cybersecurity, AI, React",HCL,Data Scientist,2025-08-12,14.53,Placed
S20358,2024,ECE,Female,5.47,"Cybersecurity, Cloud, Java, Data Science, AI",HCL,Web Developer,2022-12-30,24.05,Placed
S20359,2025,CIVIL,Female,6.27,"Java, Cybersecurity",Infosys,Software Engineer,2025-02-17,17.1,Unplaced
S20360,2024,CIVIL,Female,9.75,"Java, AI",Wipro,Data Scientist,2025-02-01,23.34,Placed
S20361,2025,CIVIL,Female,9.86,"React, Data Science",TCS,Web Developer,2023-01-18,17.14,Unplaced
S20362,2025,CIVIL,Male,8.93,"Python, C++, SQL, Node.js",Wipro,Cloud Engineer,2022-12-10,25.4,Unplaced
S20363,2022,CIVIL,Male,9.13,"Java, Node.js",Facebook,System Engineer,2024-02-26,10.25,Unplaced
S20364,2021,CSE,Female,9.95,"Deep Learning, Python, Data Science, React",Microsoft,Web Developer,2023-05-22,42.97,Placed
S20365,2023,CIVIL,Male,7.77,"AI, Java, C++",Microsoft,Data Scientist,2024-12-16,12.79,Unplaced
S20366,2024,CIVIL,Male,5.78,"SQL, Deep Learning",Apple,AI Engineer,2023-04-06,24.97,Unplaced
S20367,2024,MECH,Male,8.82,"Deep Learning, NLP",TCS,Data Scientist,2024-05-30,12.54,Unplaced
S20368,2022,EEE,Female,5.61,"Cloud, DevOps",HCL,Web Developer,2022-12-03,17.96,Unplaced
S20369,2023,CIVIL,Male,9.38,"NLP, Cybersecurity, Computer Vision",Amazon,Web Developer,2023-01-02,13.67,Placed
S20370,2025,EEE,Male,5.72,"Java, Node.js, Data Science, Computer Vision",Amazon,AI Engineer,2025-07-15,35.64,Placed
S20371,2024,CIVIL,Male,9.89,"DevOps, NLP, Deep Learning, SQL, Data Science",Amazon,System Engineer,2025-05-24,5.47,Placed
S20372,2021,ECE,Female,5.25,"Python, NLP, Node.js, AI",Wipro,Web Developer,2022-10-19,14.4,Unplaced
S20373,2023,CIVIL,Female,6.93,"Cybersecurity, Cloud, Machine Learning, NLP, Data Science",Google,Cloud Engineer,2023-03-09,8.75,Unplaced
S20374,2024,MECH,Male,9.92,"Machine Learning, React, Cybersecurity",TCS,Data Scientist,2023-11-25,6.35,Placed
S20375,2022,EEE,Male,8.09,"Cybersecurity, SQL, Java",Apple,Cloud Engineer,2024-04-19,12.63,Placed
S20376,2025,CSE,Female,7.12,"Node.js, C++, AI, Java, Cybersecurity",Apple,Software Engineer,2023-08-16,7.67,Unplaced
S20377,2022,EEE,Male,6.77,"Deep Learning, Data Science, Java, Machine Learning, Cybersecurity",Accenture,Cloud Engineer,2025-06-28,6.92,Placed
S20378,2022,IT,Female,6.73,"Java, Machine Learning, AI",Infosys,Web Developer,2025-07-15,31.39,Placed
S20379,2025,AIML,Male,8.58,"Python, C++",Apple,System Engineer,2024-01-15,23.12,Placed
S20380,2023,EEE,Female,9.47,"C++, React, Deep Learning, Computer Vision",Amazon,AI Engineer,2024-07-03,25.42,Unplaced
S20381,2024,EEE,Male,8.0,"Python, NLP, SQL",Facebook,AI Engineer,2023-05-17,33.26,Placed
S20382,2025,AIML,Female,7.09,"Deep Learning, AI, Python",Wipro,Analyst,2024-11-12,21.05,Unplaced
S20383,2025,AIML,Male,7.09,"Python, AI, C++, Deep Learning",Infosys,Data Scientist,2023-11-10,19.75,Placed
S20384,2024,CSE,Male,5.92,"NLP, React, Computer Vision, SQL",Google,AI Engineer,2023-02-12,15.16,Unplaced
S20385,2022,ECE,Female,9.63,"C++, Deep Learning, DevOps, Cybersecurity",Google,AI Engineer,2023-04-21,38.8,Unplaced
S20386,2024,IT,Female,8.11,"SQL, Java, Cloud, Deep Learning",Apple,System Engineer,2024-12-09,44.05,Unplaced
S20387,2022,CIVIL,Male,8.78,"Data Science, Cybersecurity, Machine Learning, Python",Apple,Web Developer,2024-06-10,5.33,Placed
S20388,2022,EEE,Female,5.92,"Cloud, NLP, SQL",Accenture,Data Scientist,2023-01-18,6.36,Unplaced
S20389,2025,EEE,Male,7.45,"Node.js, AI, Machine Learning",Infosys,Web Developer,2024-01-14,3.23,Placed
S20390,2021,AIML,Female,5.16,"DevOps, Data Science, React, AI",Amazon,System Engineer,2024-11-01,8.43,Placed
S20391,2024,IT,Male,5.01,"Deep Learning, React",Accenture,Software Engineer,2023-09-12,44.9,Placed
S20392,2022,CSE,Female,6.28,"Computer Vision, SQL, NLP, Machine Learning",Microsoft,Cloud Engineer,2024-10-28,32.14,Unplaced
S20393,2021,IT,Male,7.93,"DevOps, Cloud, Data Science, Computer Vision",HCL,Analyst,2023-09-25,21.25,Placed
S20394,2022,IT,Female,9.64,"Cloud, Deep Learning, AI, NLP, Data Science",Accenture,Data Scientist,2023-05-12,24.87,Placed
S20395,2024,IT,Male,5.37,"Data Science, Deep Learning, Cybersecurity, Node.js, React",Facebook,Software Engineer,2023-04-23,4.13,Placed
S20396,2022,MECH,Male,8.2,"Cloud, Node.js",HCL,System Engineer,2024-08-07,14.93,Unplaced
S20397,2022,IT,Female,6.7,"Java, React, SQL",Apple,Analyst,2025-08-18,13.79,Unplaced
S20398,2024,CIVIL,Male,7.66,"Python, Java, SQL, Cloud, AI",Wipro,Software Engineer,2023-08-21,31.21,Placed
S20399,2022,MECH,Female,5.57,"Machine Learning, Cybersecurity, Computer Vision",Wipro,System Engineer,2024-05-10,39.72,Unplaced
S20400,2022,IT,Male,6.11,"Computer Vision, Java, Cybersecurity, Machine Learning",Microsoft,AI Engineer,2024-02-29,14.72,Placed
S20401,2024,MECH,Female,5.35,"Node.js, Data Science",HCL,System Engineer,2025-01-28,42.67,Placed
S20402,2024,AIML,Female,7.33,"DevOps, Cybersecurity, Deep Learning, NLP, Node.js",Accenture,Web Developer,2023-04-03,21.94,Placed
S20403,2024,CIVIL,Female,6.28,"Cybersecurity, React, DevOps, Node.js, Python",Wipro,Cloud Engineer,2024-08-15,5.51,Unplaced
S20404,2021,CIVIL,Female,7.99,"NLP, SQL, DevOps",Facebook,Data Scientist,2024-07-07,34.77,Placed
S20405,2025,ECE,Male,7.28,"AI, Data Science",HCL,Analyst,2022-10-06,44.96,Placed
S20406,2022,MECH,Male,7.38,"Data Science, SQL, NLP, Computer Vision, Java",Facebook,AI Engineer,2025-03-03,8.96,Unplaced
S20407,2025,EEE,Female,7.89,"Computer Vision, Cloud, Data Science",Accenture,Analyst,2024-04-08,37.51,Placed
S20408,2024,CSE,Female,9.13,"AI, Data Science, Machine Learning, Cybersecurity",Apple,Analyst,2023-05-29,35.01,Placed
S20409,2021,AIML,Female,5.65,"Deep Learning, Cybersecurity, Machine Learning, AI",Infosys,Web Developer,2024-04-23,32.29,Placed
S20410,2024,IT,Female,7.39,"Python, DevOps",Apple,Web Developer,2024-10-22,34.15,Placed
S20411,2021,ECE,Male,9.65,"NLP, Machine Learning",Wipro,Data Scientist,2022-11-13,41.23,Unplaced
S20412,2021,CSE,Female,7.18,"Cloud, Computer Vision, C++, SQL",TCS,System Engineer,2024-09-09,17.59,Placed
S20413,2023,CIVIL,Female,6.5,"Computer Vision, SQL, React",Infosys,AI Engineer,2023-10-21,6.05,Unplaced
S20414,2022,EEE,Male,9.22,"Python, Cybersecurity, AI, Cloud, Node.js",Amazon,Cloud Engineer,2024-05-12,38.15,Unplaced
S20415,2025,AIML,Male,8.25,"Deep Learning, AI, Computer Vision, Node.js, Cybersecurity",Google,Web Developer,2023-09-20,31.76,Placed
S20416,2025,CSE,Female,7.67,"Java, Cybersecurity, SQL, Machine Learning, DevOps",Google,Software Engineer,2024-05-23,40.94,Placed
S20417,2025,AIML,Female,8.82,"Deep Learning, Computer Vision",TCS,Analyst,2025-08-21,9.4,Placed
S20418,2022,CIVIL,Female,5.3,"SQL, Machine Learning, Java, Cybersecurity",HCL,Data Scientist,2025-05-24,30.85,Placed
S20419,2021,EEE,Female,6.5,"Java, Data Science, Cloud",Amazon,Web Developer,2024-08-25,12.98,Unplaced
S20420,2024,ECE,Female,5.66,"Deep Learning, Data Science, NLP, Computer Vision",HCL,AI Engineer,2024-03-03,20.98,Unplaced
S20421,2025,ECE,Female,6.55,"Cybersecurity, Machine Learning",TCS,Software Engineer,2024-12-19,7.01,Unplaced
S20422,2025,CSE,Male,8.86,"Computer Vision, Data Science, Node.js, AI, Machine Learning",Accenture,System Engineer,2024-01-17,4.5,Unplaced
S20423,2021,IT,Female,6.52,"Deep Learning, Machine Learning",Amazon,Software Engineer,2025-06-09,21.75,Unplaced
S20424,2023,EEE,Female,9.98,"DevOps, NLP, Java, Computer Vision",TCS,Software Engineer,2022-12-26,20.78,Placed
S20425,2023,AIML,Female,7.82,"C++, Node.js",TCS,Cloud Engineer,2023-08-06,3.09,Unplaced
S20426,2021,EEE,Female,7.14,"Java, React, AI, Cybersecurity, SQL",Apple,Cloud Engineer,2024-11-26,35.8,Placed
S20427,2023,ECE,Male,5.68,"Cloud, Node.js, SQL, DevOps, Deep Learning",Apple,Software Engineer,2025-04-13,12.89,Placed
S20428,2023,CIVIL,Female,7.44,"Cloud, C++, Data Science, Node.js, Java",Infosys,Web Developer,2023-06-09,27.83,Placed
S20429,2023,CSE,Male,9.82,"Python, AI, Node.js, Cybersecurity",HCL,Software Engineer,2024-05-08,36.37,Unplaced
S20430,2025,CIVIL,Male,8.55,"Node.js, Computer Vision, Python, React, Deep Learning",Wipro,Data Scientist,2025-06-23,18.68,Unplaced
S20431,2024,CIVIL,Male,8.39,"Java, Data Science, Python, Computer Vision",Accenture,Web Developer,2024-04-07,8.64,Placed
S20432,2025,CSE,Female,7.53,"Computer Vision, NLP",Apple,Analyst,2025-05-04,39.3,Placed
S20433,2023,CSE,Female,8.59,"Python, DevOps, Java, Cloud, AI",Facebook,Web Developer,2022-09-09,38.93,Placed
S20434,2025,MECH,Female,8.54,"Machine Learning, DevOps, Python",Apple,Software Engineer,2023-12-21,8.12,Unplaced
S20435,2024,CIVIL,Male,5.01,"C++, AI, Deep Learning, Python, Machine Learning",Accenture,System Engineer,2024-08-12,32.81,Unplaced
S20436,2022,IT,Female,7.56,"Cloud, AI, React, Data Science",Google,Analyst,2024-11-12,32.06,Placed
S20437,2021,CIVIL,Female,8.21,"C++, Computer Vision, SQL",Google,Cloud Engineer,2024-08-15,29.5,Placed
S20438,2025,IT,Female,9.58,"Node.js, Machine Learning, React, C++, NLP",Google,Cloud Engineer,2025-05-27,17.94,Unplaced
S20439,2021,CIVIL,Male,6.56,"Node.js, React, AI, Machine Learning, Deep Learning",Apple,Software Engineer,2023-05-24,8.95,Unplaced
